Date,BTC_price
27-04-2023,29473.787109375
28-04-2023,29340.26171875
29-04-2023,29248.48828125
30-04-2023,29268.806640625
01-05-2023,28091.568359375
02-05-2023,28680.537109375
03-05-2023,29006.30859375
04-05-2023,28847.7109375
05-05-2023,29534.384765625
06-05-2023,28904.623046875
07-05-2023,28454.978515625
08-05-2023,27694.2734375
09-05-2023,27658.775390625
10-05-2023,27621.755859375
11-05-2023,27000.7890625
12-05-2023,26804.990234375
13-05-2023,26784.078125
14-05-2023,26930.638671875
15-05-2023,27192.693359375
16-05-2023,27036.650390625
17-05-2023,27398.802734375
18-05-2023,26832.208984375
19-05-2023,26890.12890625
20-05-2023,27129.5859375
21-05-2023,26753.826171875
22-05-2023,26851.27734375
23-05-2023,27225.7265625
24-05-2023,26334.818359375
25-05-2023,26476.20703125
26-05-2023,26719.291015625
27-05-2023,26868.353515625
28-05-2023,28085.646484375
29-05-2023,27745.884765625
30-05-2023,27702.349609375
31-05-2023,27219.658203125
01-06-2023,26819.97265625
02-06-2023,27249.58984375
03-06-2023,27075.12890625
04-06-2023,27119.06640625
05-06-2023,25760.09765625
06-06-2023,27238.783203125
07-06-2023,26345.998046875
08-06-2023,26508.216796875
09-06-2023,26480.375
10-06-2023,25851.240234375
11-06-2023,25940.16796875
12-06-2023,25902.5
13-06-2023,25918.728515625
14-06-2023,25124.67578125
15-06-2023,25576.39453125
16-06-2023,26327.462890625
17-06-2023,26510.67578125
18-06-2023,26336.212890625
19-06-2023,26851.029296875
20-06-2023,28327.48828125
21-06-2023,30027.296875
22-06-2023,29912.28125
23-06-2023,30695.46875
24-06-2023,30548.6953125
25-06-2023,30480.26171875
26-06-2023,30271.130859375
27-06-2023,30688.1640625
28-06-2023,30086.24609375
29-06-2023,30445.3515625
30-06-2023,30477.251953125
01-07-2023,30590.078125
02-07-2023,30620.76953125
03-07-2023,31156.439453125
04-07-2023,30777.58203125
05-07-2023,30514.166015625
06-07-2023,29909.337890625
07-07-2023,30342.265625
08-07-2023,30292.541015625
09-07-2023,30171.234375
10-07-2023,30414.470703125
11-07-2023,30620.951171875
12-07-2023,30391.646484375
13-07-2023,31476.048828125
14-07-2023,30334.068359375
15-07-2023,30295.806640625
16-07-2023,30249.1328125
17-07-2023,30145.888671875
18-07-2023,29856.5625
19-07-2023,29913.923828125
20-07-2023,29792.015625
21-07-2023,29908.744140625
22-07-2023,29771.802734375
23-07-2023,30084.5390625
24-07-2023,29176.916015625
25-07-2023,29227.390625
26-07-2023,29354.97265625
27-07-2023,29210.689453125
28-07-2023,29319.24609375
29-07-2023,29356.91796875
30-07-2023,29275.30859375
31-07-2023,29230.111328125
01-08-2023,29675.732421875
02-08-2023,29151.958984375
03-08-2023,29178.6796875
04-08-2023,29074.091796875
05-08-2023,29042.126953125
06-08-2023,29041.85546875
07-08-2023,29180.578125
08-08-2023,29765.4921875
09-08-2023,29561.494140625
10-08-2023,29429.591796875
11-08-2023,29397.71484375
12-08-2023,29415.96484375
13-08-2023,29282.9140625
14-08-2023,29408.443359375
15-08-2023,29170.34765625
16-08-2023,28701.779296875
17-08-2023,26664.55078125
18-08-2023,26049.556640625
19-08-2023,26096.205078125
20-08-2023,26189.583984375
21-08-2023,26124.140625
22-08-2023,26031.65625
23-08-2023,26431.640625
24-08-2023,26162.373046875
25-08-2023,26047.66796875
26-08-2023,26008.462890625
27-08-2023,26089.693359375
28-08-2023,26106.150390625
29-08-2023,27727.392578125
30-08-2023,27297.265625
31-08-2023,25931.47265625
01-09-2023,25800.724609375
02-09-2023,25868.798828125
03-09-2023,25969.56640625
04-09-2023,25812.416015625
05-09-2023,25779.982421875
06-09-2023,25753.236328125
07-09-2023,26240.1953125
08-09-2023,25905.654296875
09-09-2023,25895.677734375
10-09-2023,25832.2265625
11-09-2023,25162.654296875
12-09-2023,25833.34375
13-09-2023,26228.32421875
14-09-2023,26539.673828125
15-09-2023,26608.693359375
16-09-2023,26568.28125
17-09-2023,26534.1875
18-09-2023,26754.28125
19-09-2023,27211.1171875
20-09-2023,27132.0078125
21-09-2023,26567.6328125
22-09-2023,26579.568359375
23-09-2023,26579.390625
24-09-2023,26256.826171875
25-09-2023,26298.48046875
26-09-2023,26217.25
27-09-2023,26352.716796875
28-09-2023,27021.546875
29-09-2023,26911.720703125
30-09-2023,26967.916015625
01-10-2023,27983.75
02-10-2023,27530.78515625
03-10-2023,27429.978515625
04-10-2023,27799.39453125
05-10-2023,27415.912109375
06-10-2023,27946.59765625
07-10-2023,27968.83984375
08-10-2023,27935.08984375
09-10-2023,27583.677734375
10-10-2023,27391.01953125
11-10-2023,26873.3203125
12-10-2023,26756.798828125
13-10-2023,26862.375
14-10-2023,26861.70703125
15-10-2023,27159.65234375
16-10-2023,28519.466796875
17-10-2023,28415.748046875
18-10-2023,28328.341796875
19-10-2023,28719.806640625
20-10-2023,29682.94921875
21-10-2023,29918.412109375
22-10-2023,29993.896484375
23-10-2023,33086.234375
24-10-2023,33901.52734375
25-10-2023,34502.8203125
26-10-2023,34156.6484375
27-10-2023,33909.80078125
28-10-2023,34089.57421875
29-10-2023,34538.48046875
30-10-2023,34502.36328125
31-10-2023,34667.78125
01-11-2023,35437.25390625
02-11-2023,34938.2421875
03-11-2023,34732.32421875
04-11-2023,35082.1953125
05-11-2023,35049.35546875
06-11-2023,35037.37109375
07-11-2023,35443.5625
08-11-2023,35655.27734375
09-11-2023,36693.125
10-11-2023,37313.96875
11-11-2023,37138.05078125
12-11-2023,37054.51953125
13-11-2023,36502.35546875
14-11-2023,35537.640625
15-11-2023,37880.58203125
16-11-2023,36154.76953125
17-11-2023,36596.68359375
18-11-2023,36585.703125
19-11-2023,37386.546875
20-11-2023,37476.95703125
21-11-2023,35813.8125
22-11-2023,37432.33984375
23-11-2023,37289.62109375
24-11-2023,37720.28125
25-11-2023,37796.79296875
26-11-2023,37479.12109375
27-11-2023,37254.16796875
28-11-2023,37831.0859375
29-11-2023,37858.4921875
30-11-2023,37712.74609375
01-12-2023,38688.75
02-12-2023,39476.33203125
03-12-2023,39978.390625
04-12-2023,41980.09765625
05-12-2023,44080.6484375
06-12-2023,43746.4453125
07-12-2023,43292.6640625
08-12-2023,44166.6015625
09-12-2023,43725.984375
10-12-2023,43779.69921875
11-12-2023,41243.83203125
12-12-2023,41450.22265625
13-12-2023,42890.7421875
14-12-2023,43023.97265625
15-12-2023,41929.7578125
16-12-2023,42240.1171875
17-12-2023,41364.6640625
18-12-2023,42623.5390625
19-12-2023,42270.52734375
20-12-2023,43652.25
21-12-2023,43869.15234375
22-12-2023,43997.90234375
23-12-2023,43739.54296875
24-12-2023,43016.1171875
25-12-2023,43613.140625
26-12-2023,42520.40234375
27-12-2023,43442.85546875
28-12-2023,42627.85546875
29-12-2023,42099.40234375
30-12-2023,42156.90234375
31-12-2023,42265.1875
01-01-2024,44167.33203125
02-01-2024,44957.96875
03-01-2024,42848.17578125
04-01-2024,44179.921875
05-01-2024,44162.69140625
06-01-2024,43989.1953125
07-01-2024,43943.09765625
08-01-2024,46970.50390625
09-01-2024,46139.73046875
10-01-2024,46627.77734375
11-01-2024,46368.5859375
12-01-2024,42853.16796875
13-01-2024,42842.3828125
14-01-2024,41796.26953125
15-01-2024,42511.96875
16-01-2024,43154.9453125
17-01-2024,42742.65234375
18-01-2024,41262.05859375
19-01-2024,41618.40625
20-01-2024,41665.5859375
21-01-2024,41545.78515625
22-01-2024,39507.3671875
23-01-2024,39845.55078125
24-01-2024,40077.07421875
25-01-2024,39933.80859375
26-01-2024,41816.87109375
27-01-2024,42120.0546875
28-01-2024,42035.59375
29-01-2024,43288.24609375
30-01-2024,42952.609375
31-01-2024,42582.60546875
01-02-2024,43075.7734375
02-02-2024,43185.859375
03-02-2024,42992.25
04-02-2024,42583.58203125
05-02-2024,42658.66796875
06-02-2024,43084.671875
07-02-2024,44318.22265625
08-02-2024,45301.56640625
09-02-2024,47147.19921875
10-02-2024,47771.27734375
11-02-2024,48293.91796875
12-02-2024,49958.22265625
13-02-2024,49742.44140625
14-02-2024,51826.6953125
15-02-2024,51938.5546875
16-02-2024,52160.203125
17-02-2024,51662.99609375
18-02-2024,52122.546875
19-02-2024,51779.14453125
20-02-2024,52284.875
21-02-2024,51839.1796875
22-02-2024,51304.97265625
23-02-2024,50731.94921875
24-02-2024,51571.1015625
25-02-2024,51733.23828125
26-02-2024,54522.40234375
27-02-2024,57085.37109375
28-02-2024,62504.7890625
29-02-2024,61198.3828125
01-03-2024,62440.6328125
02-03-2024,62029.84765625
03-03-2024,63167.37109375
04-03-2024,68330.4140625
05-03-2024,63801.19921875
06-03-2024,66106.8046875
07-03-2024,66925.484375
08-03-2024,68300.09375
09-03-2024,68498.8828125
10-03-2024,69019.7890625
11-03-2024,72123.90625
12-03-2024,71481.2890625
13-03-2024,73083.5
14-03-2024,71396.59375
15-03-2024,69403.7734375
16-03-2024,65315.1171875
17-03-2024,68390.625
18-03-2024,67548.59375
19-03-2024,61912.7734375
20-03-2024,67913.671875
21-03-2024,65491.390625
22-03-2024,63778.76171875
23-03-2024,64062.203125
24-03-2024,67234.171875
25-03-2024,69958.8125
26-03-2024,69987.8359375
27-03-2024,69455.34375
28-03-2024,70744.953125
29-03-2024,69892.828125
30-03-2024,69645.3046875
31-03-2024,71333.6484375
01-04-2024,69702.1484375
02-04-2024,65446.97265625
03-04-2024,65980.8125
04-04-2024,68508.84375
05-04-2024,67837.640625
06-04-2024,68896.109375
07-04-2024,69362.5546875
08-04-2024,71631.359375
09-04-2024,69139.015625
10-04-2024,70587.8828125
11-04-2024,70060.609375
12-04-2024,67195.8671875
13-04-2024,63821.47265625
14-04-2024,65738.7265625
15-04-2024,63426.2109375
16-04-2024,63811.86328125
17-04-2024,61276.69140625
18-04-2024,63512.75390625
19-04-2024,63843.5703125
20-04-2024,64994.44140625
21-04-2024,64926.64453125
22-04-2024,66837.6796875
23-04-2024,66407.2734375
24-04-2024,64276.8984375
25-04-2024,64481.70703125
26-04-2024,63755.3203125
27-04-2024,63419.140625
28-04-2024,63113.23046875
29-04-2024,63841.12109375
30-04-2024,60636.85546875
01-05-2024,58254.01171875
02-05-2024,59123.43359375
03-05-2024,62889.8359375
04-05-2024,63891.47265625
05-05-2024,64031.1328125
06-05-2024,63161.94921875
07-05-2024,62334.81640625
08-05-2024,61187.94140625
09-05-2024,63049.9609375
10-05-2024,60792.77734375
11-05-2024,60793.7109375
12-05-2024,61448.39453125
13-05-2024,62901.44921875
14-05-2024,61552.7890625
15-05-2024,66267.4921875
16-05-2024,65231.58203125
17-05-2024,67051.875
18-05-2024,66940.8046875
19-05-2024,66278.3671875
20-05-2024,71448.1953125
21-05-2024,70136.53125
22-05-2024,69122.3359375
23-05-2024,67929.5625
24-05-2024,68526.1015625
25-05-2024,69265.9453125
26-05-2024,68518.09375
27-05-2024,69394.5546875
28-05-2024,68296.21875
29-05-2024,67578.09375
30-05-2024,68364.9921875
31-05-2024,67491.4140625
01-06-2024,67706.9375
02-06-2024,67751.6015625
03-06-2024,68804.78125
04-06-2024,70567.765625
05-06-2024,71082.8203125
06-06-2024,70757.1640625
07-06-2024,69342.5859375
08-06-2024,69305.7734375
09-06-2024,69647.9921875
10-06-2024,69512.28125
11-06-2024,67332.03125
12-06-2024,68241.1875
13-06-2024,66756.3984375
14-06-2024,66011.09375
15-06-2024,66191.0
16-06-2024,66639.046875
17-06-2024,66490.296875
18-06-2024,65140.74609375
19-06-2024,64960.296875
20-06-2024,64828.65625
21-06-2024,64096.19921875
22-06-2024,64252.578125
23-06-2024,63180.796875
24-06-2024,60277.4140625
25-06-2024,61804.640625
26-06-2024,60811.27734375
27-06-2024,61604.80078125
28-06-2024,60320.13671875
29-06-2024,60887.37890625
30-06-2024,62678.29296875
01-07-2024,62851.98046875
02-07-2024,62029.015625
03-07-2024,60173.921875
04-07-2024,56977.703125
05-07-2024,56662.375
06-07-2024,58303.5390625
07-07-2024,55849.109375
08-07-2024,56705.09765625
09-07-2024,58009.2265625
10-07-2024,57742.49609375
11-07-2024,57344.9140625
12-07-2024,57899.46484375
13-07-2024,59231.953125
14-07-2024,60787.79296875
15-07-2024,64870.15234375
16-07-2024,65097.1484375
17-07-2024,64118.79296875
18-07-2024,63974.06640625
19-07-2024,66710.15625
20-07-2024,67163.6484375
21-07-2024,68154.5234375
22-07-2024,67585.25
23-07-2024,65927.671875
24-07-2024,65372.1328125
25-07-2024,65777.2265625
26-07-2024,67912.0625
27-07-2024,67813.3359375
28-07-2024,68255.8671875
29-07-2024,66819.9140625
30-07-2024,66201.015625
31-07-2024,64619.25
01-08-2024,65357.5
02-08-2024,61415.06640625
03-08-2024,60680.09375
04-08-2024,58116.9765625
05-08-2024,55233.953125
