Date,BalanceSheet_FED,BalanceSheet_global,Bitcoin_Wikipedia_Search,BTC_USD,USD_OnChain_Volume,GDP_usa,HashRate,M2_Liquidity,Dollar_Index,QQQ,GLD,TLT,Ten_YR_USA,VIX,OIL_USD,Miners_Revenue_USD,Mining_Difficulty,Nr_Transactions,Nr_Addresses,BTC_Supply
2010-12-30,,,545.0,0.3,7736.61,,0.115201858613736,,79.5199966430664,48.332462310791016,137.02999877929688,65.09203338623047,3.36899995803833,17.520000457763672,89.83999633789062,2625.027715656,14484.1623612254,593.0,797.0,5012400.0
2010-12-31,,,308.0,0.3,4067.241,,0.118081905079079,,79.02999877929688,48.15559768676758,138.72000122070312,65.81224060058594,3.305000066757202,17.75,91.37999725341795,2430.007005183,14484.1623612254,555.0,724.0,5020500.0
2011-01-01,,,198.0,0.3,3756.462,15351.448,0.128162067707781,,,,,,,,,2775.026745774,14484.1623612254,659.0,,5029550.0
2011-01-02,,,255.0,0.3,7008.423,,0.129602090940453,,,,,,,,,2775.026690469,14484.1623612254,569.0,740.0,5038300.0
2011-01-03,,,296.0,0.295,7795.668,,0.132945991858135,8888.5,79.12999725341797,48.90723037719727,138.0,65.31576538085938,3.3420000076293945,17.610000610351562,91.5500030517578,2340.218476206,16307.420938524,1128.0,1023.0,5046100.0
2011-01-04,,,215.0,0.2989,3301.215234534,,0.115111773438141,,79.44000244140625,48.87184524536133,134.75,65.39261627197266,3.345999956130981,17.3799991607666,89.37999725341797,2115.009387273,16307.420938524,979.0,907.0,5053150.0
2011-01-05,2436064.0,11809.9985,367.0,0.299,5556.873,,0.121596943772684,,80.26000213623047,49.287445068359375,134.3699951171875,63.95224380493164,3.4830000400543213,17.020000457763672,90.3000030517578,2370.027862842,16307.420938524,1310.0,1111.0,5060850.0
2011-01-06,,,278.0,0.298,4357.029,,0.119165004897231,,80.79000091552734,49.44659805297852,133.8300018310547,64.2319107055664,3.4189999103546143,17.399999618530273,88.37999725341797,2115.024925803,16307.420938524,694.0,842.0,5067900.0
2011-01-07,,,248.0,0.32,6019.13819997,,0.116733066021777,,81.01000213623047,49.40239715576172,133.5800018310547,64.5745620727539,3.328000068664551,17.139999389648438,88.02999877929688,2550.016057536,16307.420938524,1020.0,1005.0,5076100.0
2011-01-08,,,193.0,0.3229,8877.1623506144,,0.155644088029036,,,,,,,,,2720.0056493856,16307.420938524,1436.0,1263.0,5084600.0
2011-01-09,,,193.0,0.323,4105.7903012256,,0.12321823635632,,,,,,,,,2608.0448,16307.420938524,1223.0,1132.0,5092750.0
2011-01-10,,,258.0,0.3266,13484.0989535456,,0.135377930733588,8887.3,80.87999725341797,49.58808135986328,134.1199951171875,64.92414855957031,3.303999900817871,17.540000915527344,89.25,2688.0252303008,16307.420938524,1312.0,1187.0,5100850.0
2011-01-11,,,278.0,0.3266,20325.5501291403,,0.131324699274499,,80.8499984741211,49.6588134765625,134.91000366210938,64.56059265136719,3.3410000801086426,16.889999389648438,91.11000061035156,2970.0170033061,16307.420938524,1362.0,1257.0,5109450.0
2011-01-12,2468131.0,11873.106,242.0,0.3188,7780.71690000001,,0.135377930733588,,80.02999877929688,50.01251602172852,135.4600067138672,64.05716705322266,3.3550000190734863,16.239999771118164,91.86000061035156,2854.595899287,16307.420938524,1162.0,1039.0,5117800.0
2011-01-13,,,282.0,0.3176,20276.7353779932,,0.149969563986311,,79.19000244140625,50.03020858764648,134.0500030517578,64.63053131103516,3.3010001182556152,16.389999389648438,91.4000015258789,3456.0089779932,16307.420938524,1266.0,1152.0,5127200.0
2011-01-14,,,206.0,0.4,21755.4834,,0.141052454776314,,79.16000366210938,50.40158462524414,132.69000244140625,64.21796417236328,3.3329999446868896,15.460000038146973,91.54000091552734,3843.0272743254,16307.420938524,1262.0,1096.0,5136250.0
2011-01-15,,,191.0,0.3861,6301.2446137344,,0.157644927140008,,,,,,,,,3542.0461731028,18437.6443921663,962.0,1171.0,5144100.0
2011-01-16,,,215.0,0.3868,15396.717020928,,0.158561467414078,,,,,,,,,3600.03451144,18437.6443921663,931.0,1214.0,5152800.0
2011-01-17,,,291.0,0.3495,11251.942615552,,0.158561467414078,8910.1,,,,,,,,3620.06322992,18437.6443921663,830.0,1116.0,5161850.0
2011-01-18,,,290.0,0.313,26662.24,,0.142980282754891,,78.95999908447266,50.54305267333984,133.42999267578125,63.91727066040039,3.364000082015991,15.869999885559082,91.37999725341795,2940.017007708,18437.6443921663,818.0,1126.0,5168900.0
2011-01-19,2425164.0,11853.5579,171.0,0.313,13865.6361089902,,0.162227628510357,,78.63999938964844,49.96831512451172,133.72000122070312,64.3788070678711,3.336999893188477,17.309999465942383,90.86000061035156,3363.019,18437.6443921663,917.0,1221.0,5177350.0
2011-01-20,,,188.0,0.39,8350.317376275,,0.153978766043729,,78.81999969482422,49.61460494995117,131.1999969482422,63.49077606201172,3.4590001106262207,17.989999771118164,88.86000061035156,3360.0410783345,18437.6443921663,924.0,1206.0,5186650.0
2011-01-21,,,240.0,0.4199,9615.6879657,,0.163144168784427,,78.20999908447266,49.2343978881836,131.02999877929688,63.99424362182617,3.4159998893737797,18.46999931335449,89.11000061035156,3420.0229845888,18437.6443921663,1166.0,1520.0,5195350.0
2011-01-22,,,227.0,0.4443,13223.8008858384,,0.15031260494745,,,,,,,,,3718.206463026,18437.6443921663,1422.0,1703.0,5203600.0
2011-01-23,,,182.0,0.4424,21588.5585,,0.155811846591869,,,,,,,,,3741.1543954517,18437.6443921663,1081.0,1413.0,5212100.0
2011-01-24,,,234.0,0.4199,9791.80794878881,,0.164977249332567,8790.0,78.05000305175781,49.91524124145508,130.36000061035156,64.02217864990234,3.407999992370605,17.649999618530273,87.87000274658203,4136.1012,18437.6443921663,1319.0,1673.0,5221500.0
2011-01-25,,,246.0,0.41,10298.9287441744,,0.142980282754891,,78.0,49.985984802246094,130.10000610351562,64.63053131103516,3.319000005722046,17.59000015258789,86.19000244140625,3476.0567860436,18437.6443921663,889.0,1166.0,5229300.0
2011-01-26,2443527.0,11828.8466,197.0,0.417,11572.891,,0.178725353443614,,77.9000015258789,50.25126266479492,131.16000366210938,63.651611328125,3.427999973297119,16.639999389648438,87.33000183105469,3913.0473,18437.6443921663,1005.0,1251.0,5238300.0
2011-01-27,,,193.0,0.4212,307395.0474,,0.175078625840305,,77.7300033569336,50.56075286865234,127.93000030517578,63.93828201293945,3.384999990463257,16.149999618530273,85.63999938964844,3402.252,22012.3813379939,841.0,1119.0,5246300.0
2011-01-28,,,279.0,0.446,8826.567,,0.17836135007481,,78.12999725341797,49.27859878540039,130.27999877929688,64.27393341064453,3.3289999961853027,20.040000915527344,89.33999633789062,3483.0258,22012.3813379939,1081.0,1403.0,5254200.0
2011-01-29,,,193.0,0.439,7266.474,,0.164136211725285,,,,,,,,,3667.698880236,22012.3813379939,1347.0,1694.0,5262250.0
2011-01-30,,,171.0,0.4799,8352.31391664301,,0.179455591486312,,,,,,,,,3511.269489546,22012.3813379939,2592.0,2852.0,5270050.0
2011-01-31,,,243.0,0.5501,21670.848,,0.164136211725285,8789.4,77.73999786376953,49.5173454284668,129.8699951171875,63.7844123840332,3.378000020980835,19.530000686645508,92.19000244140624,4176.3648,22012.3813379939,1393.0,1777.0,5278550.0
2011-02-01,,,266.0,0.7077,42517.305,,0.195869212658841,,77.06999969482422,50.44578170776367,130.8000030517578,63.46867370605469,3.443000078201294,17.6299991607666,90.7699966430664,5002.4825636068,22012.3813379939,1013.0,1336.0,5286750.0
2011-02-02,2469419.0,11806.2203,331.0,0.716,55187.948,,0.177267108663308,,77.16000366210938,50.36621475219727,130.4499969482422,63.48271942138672,3.489000082015991,17.299999237060547,90.86000061035156,7268.046,22012.3813379939,896.0,1127.0,5294650.0
2011-02-03,,,252.0,0.6964,35919.075,,0.163041970313784,,77.75,50.45464706420898,132.1999969482422,62.9564323425293,3.5409998893737797,16.690000534057617,90.54000091552734,8446.2855155868,22012.3813379939,789.0,989.0,5302650.0
2011-02-04,,,310.0,0.811,23196.5994,,0.207905868185362,,78.04000091552734,50.73759841918945,131.66000366210938,62.31785202026367,3.651999950408936,15.93000030517578,89.02999877929688,7722.0964068456,22012.3813379939,954.0,1169.0,5312350.0
2011-02-05,,,261.0,0.92,39026.1889323264,,0.200246178304848,,,,,,,,,7965.6408537407,22012.3813379939,832.0,1055.0,5321300.0
2011-02-06,,,277.0,0.8997,31946.1004716192,,0.191492247012833,,,,,,,,,8142.1114358096,22012.3813379939,909.0,1102.0,5330150.0
2011-02-07,,,266.0,0.89,108265.274930908,,0.225413730769392,8868.3,78.02999877929688,50.97633743286133,131.67999267578125,62.64068222045898,3.6440000534057617,16.280000686645508,87.4800033569336,9614.2902342768,22012.3813379939,892.0,1091.0,5340300.0
2011-02-08,,,299.0,0.918,18527.715,,0.222286198822337,,78.0,51.31233978271485,133.13999938964844,62.06526947021485,3.724999904632568,15.8100004196167,86.94000244140625,7740.159632928,25997.8799288144,846.0,1092.0,5348700.0
2011-02-09,2500481.0,11882.8044,424.0,1.09,58111.040613808,,0.236502176653999,,77.63999938964844,51.22394180297852,133.07000732421875,62.60557174682617,3.641999959945679,15.869999885559082,86.70999908447266,8827.0596207248,25997.8799288144,1227.0,1726.0,5358300.0
2011-02-10,,,2933.0,0.9803,34316.2877544102,,0.244256346380359,,78.25,51.30352020263672,132.85000610351562,61.88284683227539,3.7079999446868896,16.09000015258789,86.7300033569336,9118.8564557576,25997.8799288144,2034.0,3019.0,5367600.0
2011-02-11,,,2454.0,1.07,54736.8849013248,,0.246841069622479,,78.45999908447266,51.67488479614258,132.32000732421875,62.77400588989258,3.6459999084472656,15.6899995803833,85.58000183105469,10044.5390354196,25997.8799288144,2355.0,3680.0,5376900.0
2011-02-12,,,988.0,1.08,24978.4888,,0.245548708001419,,,,,,,,,10094.7641254202,25997.8799288144,1912.0,2872.0,5386700.0
2011-02-13,,,943.0,1.05,26628.6891,,0.263641770696261,,,,,,,,,11009.2616,25997.8799288144,1822.0,2626.0,5396600.0
2011-02-14,,,895.0,1.07,53457.9156,,0.240379261517179,8886.0,78.61000061035156,51.79866409301758,132.9499969482422,62.81609725952149,3.614000082015991,15.949999809265137,84.80999755859375,10586.9592,25997.8799288144,2006.0,2829.0,5406400.0
2011-02-15,,,765.0,1.05,33518.2212,,0.273980663664741,,78.56999969482422,51.72794342041016,133.97000122070312,63.09677505493164,3.615999937057495,16.3700008392334,84.31999969482422,12366.2629388844,25997.8799288144,2224.0,2893.0,5417650.0
2011-02-16,2508868.0,11857.2285,747.0,1.045,20771.3808,,0.298535534464883,,78.22000122070312,52.06394958496094,134.10000610351562,62.893287658691406,3.621000051498413,16.719999313354492,84.98999786376953,12636.6372,25997.8799288144,2090.0,2557.0,5429250.0
2011-02-17,,,824.0,1.04,19951.407,,0.310166789054424,,78.0,52.046268463134766,135.0399932861328,62.99154281616211,3.5739998817443848,16.59000015258789,86.36000061035156,12757.6296350265,25997.8799288144,2250.0,3147.0,5440800.0
2011-02-18,,,804.0,0.8989,45079.346010048,,0.391485054897639,,77.66000366210938,51.93132400512695,135.41000366210938,62.7950439453125,3.58899998664856,16.43000030517578,86.19999694824219,11235.5565,36459.8869250751,2056.0,2992.0,5451400.0
2011-02-19,,,533.0,0.949,21431.7965681664,,0.318987822509188,,,,,,,,,8372.5616,36459.8869250751,1583.0,2313.0,5459450.0
2011-02-20,,,547.0,0.865,44346.16951424,,0.340736992225723,,,,,,,,,10200.2,36459.8869250751,1939.0,2752.0,5469350.0
2011-02-21,,,920.0,0.8345,17259.9228,,0.3371121306063,8886.0,,,,,,,,9212.3854,36459.8869250751,1970.0,2900.0,5479050.0
2011-02-22,,,1180.0,0.8702,28534.9592,,0.384235331658794,,77.7699966430664,50.42812728881836,136.2899932861328,63.73533630371094,3.4609999656677246,20.799999237060547,93.56999969482422,9724.2248120336,36459.8869250751,2196.0,3230.0,5489600.0
2011-02-23,2533221.0,11933.6695,739.0,0.9,24699.0219,,0.440420686759844,,77.41000366210938,50.01251602172852,137.50999450683594,63.96686172485352,3.486999988555908,22.1299991607666,98.0999984741211,10813.8362898553,36459.8869250751,2263.0,3287.0,5501750.0
2011-02-24,,,875.0,0.9974,34667.770038528,,0.387860193278217,,77.05999755859375,50.27778625488281,136.47999572753906,64.37383270263672,3.437999963760376,21.31999969482422,97.27999877929688,10022.659309984,36459.8869250751,2109.0,3083.0,5512100.0
2011-02-25,,,704.0,0.9112,28442.3616,,0.402359639755907,,77.27999877929688,50.97633743286133,137.3800048828125,64.75277709960938,3.424999952316284,19.21999931335449,97.87999725341795,10800.3945326592,36459.8869250751,2060.0,2959.0,5523350.0
2011-02-26,,,791.0,0.958,45425.8,,0.454920133237534,,,,,,,,,13800.56049575,36459.8869250751,1952.0,,5537150.0
2011-02-27,,,802.0,0.89,82776.9147239552,,0.748873252294981,,,,,,,,,12153.0584,55589.5181268687,2269.0,3122.0,5549350.0
2011-02-28,,,843.0,0.8702,43059.0725280768,,0.461482779089527,8908.2,76.88999938964844,51.08245086669922,137.66000366210938,64.83699798583984,3.4140000343322754,18.350000381469727,96.97000122070312,7200.4971396192,55589.5181268687,1720.0,2510.0,5556850.0
2011-03-01,,,1262.0,0.9202,218777.7173,,0.359238091506817,,77.05000305175781,50.26009750366211,140.02999877929688,65.02497863769531,3.4140000343322754,21.01000022888184,99.62999725341795,6175.4010460815,55589.5181268687,2729.0,4420.0,5563350.0
2011-03-02,2545119.0,11930.7926,855.0,0.9399,163542.616968422,,0.467009518958862,,76.66999816894531,50.52537155151367,139.9199981689453,64.02532958984375,3.46399998664856,20.700000762939453,102.2300033569336,8342.448819,55589.5181268687,2009.0,2979.0,5571750.0
2011-03-03,,,745.0,0.9391,21989.156,,0.505696698044212,,76.4800033569336,51.52456665039063,138.08999633789062,63.3987922668457,3.572000026702881,18.600000381469727,101.91000366210938,8936.73265000001,55589.5181268687,3204.0,4402.0,5581050.0
2011-03-04,,,627.0,0.9012,41221.1453553542,,0.549910616998897,,76.4000015258789,51.25929260253906,139.35000610351562,63.92676162719727,3.492000102996826,19.059999465942383,104.41999816894533,10387.677458,55589.5181268687,1982.0,2802.0,5592100.0
2011-03-05,,,472.0,0.9103,31208.3646090186,,0.732293032686974,,,,,,,,,13068.7349760186,55589.5181268687,2048.0,2923.0,5605950.0
2011-03-06,,,636.0,0.8999,34653.6590440184,,0.746109882360313,,,,,,,,,12608.78538,55589.5181268687,2031.0,2870.0,5619650.0
2011-03-07,,,1026.0,0.885,33292.6939945509,,0.649391934646939,8996.3,76.5,50.56957626342773,139.72000122070312,63.51845169067383,3.496999979019165,20.65999984741211,105.44000244140624,9605.93913814081,55589.5181268687,1926.0,2857.0,5630200.0
2011-03-08,,,1180.0,0.87,54794.4247013618,,0.53333039739089,,76.80000305175781,50.7729606628418,139.36000061035156,63.13130187988281,3.5439999103546143,19.81999969482422,105.0199966430664,8785.1036000182,55589.5181268687,2440.0,3483.0,5639550.0
2011-03-09,2577076.0,12031.1986,697.0,0.8645,88074.8325110879,,0.598433792945317,,76.72000122070312,50.42812728881836,139.41000366210938,63.74370193481445,3.469000101089477,20.21999931335449,104.37999725341795,7472.977013673,76192.6193475137,1834.0,2849.0,5647550.0
2011-03-10,,,612.0,0.9329,140411.301888,,0.450719122534764,,77.27999877929688,49.641151428222656,137.77000427246094,64.81378173828125,3.3929998874664307,21.8799991607666,102.6999969482422,4929.9697369472,76192.6193475137,1661.0,2519.0,5653050.0
2011-03-11,,,556.0,0.88,63571.4485814842,,0.511320012959607,,76.77999877929688,49.950626373291016,138.22000122070312,64.44771575927734,3.3929998874664307,20.07999992370605,101.16000366210938,5790.8581839435,76192.6193475137,1884.0,2579.0,5659550.0
2011-03-12,,,450.0,0.918,67375.3193125335,,0.518895124262712,,,,,,,,,6604.4572506474,76192.6193475137,2956.0,2722.0,5666550.0
2011-03-13,,,368.0,0.8925,47741.0693632456,,0.450719122534764,,,,,,,,,5475.624161514,76192.6193475137,2711.0,2490.0,5672400.0
2011-03-14,,,662.0,0.8949,136059.169973991,,0.443144011231659,9009.4,76.3499984741211,49.77376174926758,138.86000061035156,64.41957092285156,3.3469998836517334,21.1299991607666,101.19000244140624,5279.6620451575,76192.6193475137,2643.0,2161.0,5678000.0
2011-03-15,,,563.0,0.87,69857.959199328,,0.367392898200606,,76.33000183105469,49.06637954711914,136.27000427246094,65.38394165039062,3.322999954223633,24.31999969482422,97.18000030517578,5041.647179991,76192.6193475137,2854.0,2849.0,5683600.0
2011-03-16,2583046.0,11975.8818,493.0,0.86,65572.091980992,,0.552983125126686,,76.68000030517578,47.88149642944336,136.24000549316406,66.12316131591797,3.211999893188477,29.399999618530277,97.9800033569336,6121.629,76192.6193475137,3183.0,2541.0,5690400.0
2011-03-17,,,501.0,0.8254,71784.4038977165,,0.496169790353396,,76.04000091552734,48.32364273071289,136.97000122070312,65.61627197265625,3.247999906539917,26.3700008392334,101.41999816894533,6275.7365597166,76192.6193475137,3367.0,2782.0,5697450.0
2011-03-18,,,452.0,0.8165,65170.673574,,0.522682679914265,,75.72000122070312,48.2147102355957,138.3699951171875,65.79222106933594,3.2769999504089355,24.440000534057617,101.06999969482422,5221.1757179913,76192.6193475137,2371.0,2541.0,5703450.0
2011-03-19,,,377.0,0.765,42299.7372,,0.412843566019238,,,,,,,,,5083.039746078,76192.6193475137,3189.0,2751.0,5709200.0
2011-03-20,,,552.0,0.7522,40848.7307101824,,0.47344445644408,,,,,,,,,5783.87580453401,76192.6193475137,4076.0,4021.0,5716050.0
2011-03-21,,,3830.0,0.759,47217.8176707456,,0.587071125990659,9005.3,75.4000015258789,49.144474029541016,139.13999938964844,65.40510559082031,3.322999954223633,20.61000061035156,102.33000183105467,5852.8476354305,76192.6193475137,5855.0,4196.0,5723450.0
2011-03-22,,,1719.0,0.809,59666.927081052,,0.477232012095633,,75.43000030517578,49.055912017822266,139.0500030517578,65.62334442138672,3.3320000171661377,20.209999084472656,104.0,4708.818858,76192.6193475137,2238.0,3340.0,5729400.0
2011-03-23,2601341.0,12042.4918,4481.0,0.8497,94301.9341869312,,0.560558236429791,,75.79000091552734,49.33041763305664,140.33999633789062,65.5388412475586,3.3480000495910645,19.170000076293945,105.75,6698.12778578701,76192.6193475137,4570.0,6112.0,5737250.0
2011-03-24,,,1812.0,0.8669,75721.6674177536,,0.575708459036002,,75.66000366210938,50.2070426940918,139.22000122070312,65.04606628417969,3.4040000438690186,18.0,105.5999984741211,6715.1897994684,76192.6193475137,2164.0,3675.0,5744850.0
2011-03-25,,,1002.0,0.8838,56282.50755,,0.613584015551528,,76.22000122070312,50.33102035522461,139.25999450683594,64.88420104980469,3.444000005722046,17.90999984741211,105.4000015258789,7969.72743000001,76192.6193475137,1999.0,3421.0,5753500.0
2011-03-26,,,736.0,0.8552,112570.021186934,,0.483475502411536,,,,,,,,,6323.102989,68977.7846302096,3335.0,4144.0,5760400.0
2011-03-27,,,1032.0,0.8275,48335.54199264,,0.524622353680603,,,,,,,,,6530.69720943,68977.7846302096,2463.0,4110.0,5767550.0
2011-03-28,,,1216.0,0.799,57720.2313250089,,0.558911396404825,8984.6,76.12999725341797,50.05651092529297,138.5399932861328,64.97562408447266,3.447999954223633,19.440000534057617,103.9800033569336,7746.9961,68977.7846302096,2931.0,4225.0,5775950.0
2011-03-29,,,913.0,0.7925,46543.108356192,,0.528051257953025,,76.25,50.54355239868164,138.2100067138672,64.47586059570312,3.490999937057495,18.15999984741211,104.79000091552734,6848.87288400841,68977.7846302096,2718.0,3966.0,5784100.0
2011-03-30,2622523.0,12135.3396,884.0,0.7897,45450.24949392,,0.53490906649787,,76.12000274658203,50.782623291015625,138.6699981689453,64.98975372314453,3.4549999237060547,17.709999084472656,104.2699966430664,6243.30472,68977.7846302096,1756.0,3024.0,5791900.0
2011-03-31,,,700.0,0.7846,54709.40104704,,0.692638663029293,,75.86000061035156,50.85344314575195,139.86000061035156,64.85594940185547,3.4539999961853027,17.739999771118164,106.72000122070312,8283.2,68977.7846302096,2095.0,3556.0,5801950.0
2011-04-01,,,585.0,0.7741,40891.555531016,15557.539,0.600058247673892,,75.83000183105469,50.88002395629883,139.1999969482422,65.17127990722656,3.450999975204468,17.399999618530273,107.94000244140624,8883.59999999999,68977.7846302096,1579.0,2714.0,5810750.0
2011-04-02,,,540.0,0.782,43015.256,,0.648062907487804,,,,,,,,,7442.22432001599,68977.7846302096,1772.0,2878.0,5819750.0
2011-04-03,,,759.0,0.779,26880.709439992,,0.572627013494514,,,,,,,,,7403.60729063999,68977.7846302096,1805.0,3089.0,5828500.0
2011-04-04,,,1373.0,0.68,72338.31754112,,0.617202769036003,9070.3,75.91000366210938,50.71177291870117,139.83999633789062,65.24197387695312,3.430999994277954,17.5,108.47000122070312,11287.774283776,68977.7846302096,2309.0,3829.0,5837400.0
2011-04-05,,,1256.0,0.71,44486.5554210077,,0.692638663029293,,75.87999725341797,50.57894515991211,142.0500030517578,64.98043060302734,3.486999988555908,17.25,108.33999633789062,7781.10471600001,68977.7846302096,2119.0,3576.0,5847100.0
2011-04-06,2648676.0,12199.5522,935.0,0.74,28279.8972,,0.568985959863672,,75.51000213623047,50.70293426513672,142.3800048828125,64.0048828125,3.5450000762939453,16.899999618530273,108.83000183105467,5403.5282160072,82345.6441129666,1864.0,3212.0,5854500.0
2011-04-07,,,801.0,0.7538,48903.3846749925,,0.663134715812337,,75.58999633789062,50.66749954223633,142.50999450683594,63.87762069702149,3.555000066757202,17.110000610351562,110.3000030517578,5589.78015,82345.6441129666,1677.0,2792.0,5861850.0
2011-04-08,,,803.0,0.75,45202.8639459072,,0.638574170782251,,75.06999969482422,50.42842102050781,143.66000366210938,63.538352966308594,3.569999933242798,17.8700008392334,112.79000091552734,6555.22147800001,82345.6441129666,1767.0,3002.0,5870150.0
2011-04-09,,,640.0,0.73,47869.133679,,0.650854443297294,,,,,,,,,6165.3259,82345.6441129666,1733.0,3069.0,5877950.0
2011-04-10,,,639.0,0.7369,37017.8149318208,,0.687695260842424,,,,,,,,,6818.55304069171,82345.6441129666,1744.0,2907.0,5886600.0
2011-04-11,,,1004.0,0.77,40870.4866898688,,0.630387322438889,9077.5,75.05999755859375,50.26017761230469,142.63999938964844,63.5948600769043,3.569999933242798,16.59000015258789,109.91999816894533,6425.37219572639,82345.6441129666,1943.0,3239.0,5894750.0
2011-04-12,,,926.0,0.86,60258.2793966108,,0.683601836670743,,74.8499984741211,49.91484832763672,141.61000061035156,64.28056335449219,3.5,17.09000015258789,106.25,6605.3033784414,82345.6441129666,2077.0,3373.0,5902900.0
2011-04-13,2665408.0,12210.3552,719.0,0.9225,65569.8699556128,,0.8227782585079,,74.9800033569336,50.339874267578125,141.89999389648438,64.68347930908203,3.4660000801086426,16.920000076293945,107.11000061035156,8927.7357519908,82345.6441129666,2371.0,3658.0,5912600.0
2011-04-14,,,804.0,1.0,88048.5406674588,,0.667228139984018,,74.68000030517578,50.25131607055664,143.80999755859375,64.6340103149414,3.484999895095825,16.270000457763672,108.11000061035156,8033.199669,82345.6441129666,2881.0,5169.0,5920600.0
2011-04-15,,,699.0,0.9899,53470.9932399706,,0.552612263176948,,74.83000183105469,50.16276168823242,145.0500030517578,65.51057434082031,3.4100000858306885,15.31999969482422,109.66000366210938,6862.4500426104,82345.6441129666,2018.0,3162.0,5927400.0
2011-04-16,,,1205.0,1.05,190077.515066737,,0.683601836670743,,,,,,,,,9541.51216547841,82345.6441129666,2154.0,3277.0,5936050.0
2011-04-17,,,1340.0,1.112,755347.565075,,0.728629502559235,,,,,,,,,10030.378925,82345.6441129666,2257.0,3549.0,5945050.0
2011-04-18,,,1542.0,1.162,79033.2563243292,,0.716137288756555,9094.1,75.5,49.80859375,145.92999267578125,65.65904235839844,3.371000051498413,16.959999084472656,107.12000274658205,8328.6354764289,92347.5909520943,3035.0,4471.0,5952450.0
2011-04-19,,,1814.0,1.198,2136033.33162563,,0.647277934068425,,75.02999877929688,50.11851501464844,145.92999267578125,65.9417953491211,3.3559999465942383,15.829999923706056,108.1500015258789,9246.781538556,92347.5909520943,3598.0,5303.0,5960150.0
2011-04-20,2685782.0,12195.9775,1275.0,1.142,684716.896498524,,0.661049805006051,,74.37000274658203,51.25193786621094,146.5,65.51768493652344,3.400000095367432,15.06999969482422,111.4499969482422,8576.50243884211,92347.5909520943,2969.0,4321.0,5967350.0
2011-04-21,,,966.0,1.21,108090.690092508,,0.757452901569433,,74.0,51.65925979614258,146.74000549316406,65.46115112304688,3.400000095367432,14.6899995803833,112.29000091552734,8824.04848056,92347.5909520943,1915.0,3329.0,5974700.0
2011-04-22,,,978.0,1.409,143802.591016597,,0.794177890736436,,,,,,,,,10830.5067,92347.5909520943,2097.0,3411.0,5983500.0
2011-04-23,,,867.0,1.7,131344.208205288,,0.78040601979881,,,,,,,,,11875.274256,92347.5909520943,2310.0,3854.0,5992100.0
2011-04-24,,,1051.0,1.631,92837.5118176769,,0.725318536048305,,,,,,,,,13706.240001729,92347.5909520943,2273.0,3668.0,6000200.0
2011-04-25,,,1322.0,1.559,88128.1714538231,,0.863037245424566,9016.5,73.98999786376953,51.79207229614258,146.8699951171875,65.70858001708984,3.36299991607666,15.770000457763672,112.27999877929688,18349.4680725888,92347.5909520943,2592.0,4239.0,6009800.0
2011-04-26,,,1342.0,1.795,115672.841959532,,0.885990363653943,,73.83999633789062,52.08427810668945,146.3800048828125,66.34474182128906,3.319999933242798,15.619999885559082,112.20999908447266,16681.2532803369,92347.5909520943,3455.0,5159.0,6019550.0
2011-04-27,2690985.0,12181.169,1476.0,1.9,170498.867833897,,0.872218492716317,,73.5199966430664,52.43848419189453,149.1999969482422,65.66613006591797,3.368000030517578,15.350000381469728,112.76000213623048,16303.3967884954,92347.5909520943,4580.0,6326.0,6028700.0
2011-04-28,,,1808.0,2.211,162973.607374544,,0.729909159694181,,73.12000274658203,52.3587760925293,149.82000732421875,66.16802215576172,3.312000036239624,14.619999885559082,112.86000061035156,17398.05666,92347.5909520943,3035.0,5070.0,6036900.0
2011-04-29,,,1330.0,2.88,559191.015360202,,0.927305976466821,,72.93000030517578,52.31450653076172,152.3699951171875,66.37305450439453,3.2960000038146973,14.75,113.93000030517578,26619.7413945274,92347.5909520943,3534.0,5637.0,6046900.0
2011-04-30,,,1580.0,3.55,898044.222348371,,1.008570400813,,,,,,,,,28854.034934296,109670.133292477,4473.0,6883.0,6056350.0
2011-05-01,,,1488.0,3.033,290363.061957194,,1.06853945167215,,,,,,,,,38342.7418479048,109670.133292477,3949.0,6246.0,6065300.0
2011-05-02,,,1185.0,3.2,221238.306086035,,0.970408277538992,8997.9,72.94999694824219,52.21710586547852,150.41000366210938,66.47954559326172,3.2860000133514404,15.989999771118164,113.5199966430664,38926.5141685225,109670.133292477,3095.0,4894.0,6075150.0
2011-05-03,,,1136.0,3.41,374971.175413762,,1.1285085025313,,73.13999938964844,51.96917343139648,149.8800048828125,66.8558578491211,3.255000114440918,16.700000762939453,111.0500030517578,34916.8084713061,109670.133292477,2935.0,5023.0,6084950.0
2011-05-04,2718757.0,12212.7288,1243.0,3.406,608822.71757527,,1.01402213270928,,73.02999877929688,51.88946914672852,147.72999572753906,67.15399169921875,3.2230000495910645,17.079999923706055,109.23999786376952,34595.8368932475,109670.133292477,2800.0,5060.0,6094800.0
2011-05-05,,,1467.0,3.333,304130.537701407,,1.24299487235332,,74.19000244140625,51.60611343383789,143.47000122070312,67.7929458618164,3.1679999828338623,18.200000762939453,99.8000030517578,39728.8910339744,109670.133292477,3464.0,5822.0,6105750.0
2011-05-06,,,1209.0,3.452,355406.281248867,,1.08489464736101,,74.83999633789062,51.77437210083008,145.3000030517578,67.49478149414062,3.157000064849853,18.399999618530277,97.18000030517578,38746.7080584672,109670.133292477,3290.0,5777.0,6116650.0
