Date,BTC_USD,USD_OnChain_Volume,JPY_EUR,SPY,QQQ,EXSA,JPXN,IWDA,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews
2012-07-13,7.665,2943515.11330958,0.0103399995714426,108.9983367919922,56.79418563842773,18.36113929748535,31.683603286743164,23.045000076293945,24556.0,24169.0,,
2012-07-20,8.52,2682261.31822111,0.0103399995714426,109.57648468017578,57.5648307800293,18.50920867919922,31.14892578125,23.290000915527344,36794.0,30410.0,,
2012-07-27,8.9,2133871.82053314,0.0103900004178285,111.35093688964844,58.12936019897461,18.657283782958984,31.481081008911133,23.21999931335449,27155.0,26568.0,,
2012-08-03,10.97,3106550.06685142,0.0104900002479553,111.8889389038086,58.78351974487305,18.995738983154297,31.651216506958008,23.575000762939453,27780.0,29112.0,,
2012-08-10,11.39,2697276.1588804,0.0103399995714426,113.08523559570312,59.91258239746094,19.31303024291992,32.23448944091797,23.915000915527344,28375.0,30415.0,,
2012-08-17,11.58,4641978.84648256,0.0102099999785423,114.16120910644533,61.22086715698242,19.545730590820312,32.485618591308594,24.184999465942383,40554.0,44100.0,,
2012-08-24,10.6,3149881.68166626,0.0101300003007054,113.62322998046876,61.193992614746094,19.150856018066406,32.40460968017578,23.670000076293945,32275.0,35254.0,,
2012-08-31,10.16,5311728.57556571,0.0101699996739625,113.34220886230467,61.077518463134766,19.038042068481445,31.46487617492676,23.59499931335449,40624.0,39334.0,,
2012-09-07,11.0,2870689.59211944,0.010029999539256,115.8874969482422,62.215518951416016,19.45406150817871,31.805131912231445,23.670000076293945,33483.0,33314.0,,
2012-09-14,11.74,3268513.75150849,0.0099099995568394,118.22403717041016,62.88761520385742,19.778413772583008,33.0608024597168,23.80500030517578,36118.0,31170.0,,
2012-09-21,12.37,7679920.32765494,0.009859999641776,117.74925994873048,63.03999328613281,19.630340576171875,32.6557502746582,23.88500022888184,30347.0,29568.0,,
2012-09-28,12.39,4385603.57109052,0.0099799996241927,116.2155532836914,61.62013244628906,19.11560821533203,31.829429626464844,23.565000534057617,32768.0,36637.0,,
2012-10-05,12.7,4703796.04385636,0.0097799999639391,117.96721649169922,61.98857498168945,19.52457427978516,31.886133193969727,23.75,37031.0,35733.0,,
2012-10-12,12.0,3083356.53680376,0.009859999641776,115.3437728881836,59.92168045043945,19.18611717224121,31.01931381225586,23.30500030517578,28693.0,35240.0,,
2012-10-19,11.74,2650504.42447819,0.0096500003710389,115.74732208251952,59.02304458618164,19.531614303588867,31.845632553100582,23.57999992370605,25096.0,29062.0,,
2012-10-26,10.19,6249068.6365548,0.009630000218749,114.10063934326172,58.72650909423828,19.29893684387207,31.513473510742188,23.295000076293945,21927.0,27826.0,,
2012-11-02,10.47,3608268.19356844,0.009630000218749,114.27013397216795,58.564720153808594,19.580984115600582,31.60259246826172,23.65999984741211,28990.0,26334.0,,
2012-11-09,10.82,2797683.43880034,0.0098700001835823,111.5255889892578,57.0010986328125,19.28483390808105,31.09221649169922,23.26499938964844,25157.0,28298.0,,
2012-11-16,11.75,5338910.230799,0.0096399998292326,110.08067321777344,55.985626220703125,18.748947143554688,31.756515502929688,22.68000030517578,39446.0,36029.0,,
2012-11-23,12.35,2455812.90745843,0.0094299996271729,114.10063934326172,58.322113037109375,19.50341796875,32.53422927856445,23.30500030517578,32347.0,26228.0,,
2012-11-30,12.57,2848242.87443128,0.0093799997121095,114.7463607788086,59.13087463378906,19.70084953308105,32.809669494628906,23.43000030517578,29758.0,28996.0,,
2012-12-07,13.5,4037863.60216612,0.0093599995598196,114.95626068115234,58.34906005859375,19.940593719482425,32.89067459106445,23.6299991607666,32145.0,30025.0,,
2012-12-14,13.6,4228348.10063438,0.0091399997472763,114.7060317993164,58.13337326049805,19.95468521118164,33.052703857421875,23.440000534057617,39014.0,32210.0,,
2012-12-21,13.5,3508457.11540664,0.0089499996975064,116.08049011230467,58.91803741455078,20.053407669067383,34.56829833984375,23.59000015258789,44580.0,35121.0,,
2012-12-28,13.5,3150928.59279095,0.0087200002744793,113.83677673339844,57.63483810424805,19.95468521118164,34.56009292602539,23.604999542236328,47105.0,33348.0,,
2013-01-04,13.5,4183737.86509981,0.0087400004267692,118.9908447265625,60.210227966308594,20.546985626220703,35.56884765625,24.36000061035156,48589.0,36915.0,,
2013-01-11,14.14,3837367.28730357,0.0084400000050663,119.5599365234375,60.779544830322266,20.51877784729004,35.42123031616211,24.030000686645508,52749.0,47149.0,,
2013-01-18,15.7,4660661.61950887,0.0083200000226497,120.58424377441406,60.60784530639648,20.52583694458008,35.404823303222656,24.20499992370605,49139.0,43006.0,,
2013-01-25,17.4,7889949.92646682,0.0082499999552965,122.14508819580078,60.54460906982422,20.680957794189453,35.19979476928711,24.3799991607666,48511.0,38998.0,,
2013-02-01,20.5,10139244.7053012,0.0080099999904632,122.9499053955078,61.14101028442383,20.568134307861328,35.49504852294922,24.049999237060547,59382.0,49764.0,,
2013-02-08,22.66,6338076.52307591,0.0079800002276897,123.40514373779295,61.439212799072266,20.511734008789062,35.97891616821289,24.4950008392334,60921.0,44976.0,,
2013-02-15,27.1,8592939.38002208,0.0080599999055266,123.65714263916016,61.22233200073242,20.504676818847656,35.51963424682617,24.565000534057617,55647.0,38769.0,,
2013-02-22,30.25,10131873.1430453,0.0081399995833635,123.47830963134766,60.67110061645508,20.617494583129883,36.10192489624024,24.739999771118164,62171.0,43738.0,,
2013-03-01,34.5,9654317.54954813,0.0082700001075863,123.65714263916016,60.88796615600586,20.69505882263184,36.78263092041016,25.114999771118164,64535.0,49555.0,,
2013-03-08,44.18,10922783.5643237,0.0080300001427531,126.3642807006836,62.144039154052734,21.132226943969727,37.39773178100586,25.63999938964844,55857.0,45918.0,,
2013-03-15,46.95,12840375.2898832,0.0080000003799796,127.24479675292967,62.052391052246094,21.30721473693848,37.89800262451172,25.7549991607666,62776.0,51708.0,,
2013-03-22,69.87,21781825.3793683,0.0081599997356534,127.05697631835938,62.12483215332031,21.094152450561523,38.201454162597656,25.725000381469727,60584.0,58133.0,,
2013-03-29,90.5,27287140.4260621,0.00827999971807,127.93067169189452,62.469032287597656,21.072843551635746,38.34907531738281,26.075000762939453,62259.0,66780.0,,
2013-04-05,142.32,35524194.7332331,0.0080199996009469,126.69761657714844,61.46364974975586,20.589881896972656,38.84115219116211,25.405000686645508,61373.0,84264.0,,
2013-04-12,117.0,57698469.5685943,0.0076500000432133,129.66990661621094,63.34760665893555,21.023128509521484,40.30917739868164,25.88999938964844,58690.0,81347.0,,
2013-04-19,118.5,26871098.7954289,0.0077999997884035,126.95894622802734,61.67197036743164,20.56856918334961,40.07953643798828,25.415000915527344,59528.0,86659.0,,
2013-04-26,136.9,34790679.9062679,0.0077399997971951,129.2127227783203,63.01247024536133,21.356931686401367,40.95707321166992,26.14999961853028,55264.0,72592.0,,
2013-05-03,98.1,33276879.8663023,0.0078199999406933,131.76849365234375,65.32210540771484,21.733369827270508,41.61318206787109,26.575000762939453,51180.0,64825.0,,
2013-05-10,117.7,25122024.5341666,0.0076100002042949,133.4342803955078,66.16443634033203,22.109792709350582,41.67877960205078,27.05500030517578,67881.0,71443.0,,
2013-05-17,123.5,28978977.0240096,0.0076000001281499,136.3168182373047,67.2966079711914,22.44360542297364,42.97457885742188,27.61000061035156,58731.0,61929.0,,
2013-05-24,133.1,29787153.3541515,0.0075500002130866,134.9856719970703,66.49052429199219,22.109792709350582,40.29276657104492,26.979999542236328,55401.0,68107.0,,
2013-05-31,128.82,17736377.8752891,0.0075799999758601,133.46697998046875,66.34559631347656,21.946439743041992,38.5869140625,26.850000381469727,54346.0,61670.0,,
2013-06-07,111.0,27631739.5874207,0.0077499998733401,134.5693359375,66.47239685058594,21.534500122070312,38.7181396484375,26.190000534057617,52188.0,59933.0,,
2013-06-14,99.99,21746458.4989396,0.007829999551177,133.24647521972656,65.46705627441406,21.257503509521484,38.34087753295898,25.80500030517578,50172.0,63694.0,,
2013-06-21,109.5,22223940.1986307,0.0077800001017749,130.57763671875,63.99319839477539,20.498952865600582,39.267616271972656,25.28499984741211,47027.0,55870.0,,
2013-06-28,94.66,20181807.973741,0.0077900001779198,131.6859130859375,64.75645446777344,20.765544891357425,39.73848724365234,25.975000381469727,49552.0,56602.0,,
2013-07-05,68.5,27315081.3263335,0.0077300001867115,133.8201904296875,65.94673919677734,21.06096267700196,40.85149383544922,26.395000457763672,37037.0,50395.0,,
2013-07-12,93.99,25353409.4932243,0.0077100000344216,137.50595092773438,68.41815185546875,21.630170822143555,42.088172912597656,26.959999084472656,48260.0,66681.0,,
2013-07-19,92.09,17127338.1221971,0.007590000052005,138.86863708496094,67.77302551269531,21.918392181396484,42.38497543334961,27.100000381469727,36759.0,50353.0,,
2013-07-26,96.02,24142953.7678654,0.007590000052005,138.8193817138672,68.48174285888672,21.860746383666992,40.41453552246094,26.739999771118164,36622.0,51523.0,,
2013-08-02,104.5,20028291.0290872,0.0076100002042949,140.3297576904297,69.9355239868164,22.24262809753418,41.42036437988281,27.09000015258789,51681.0,64646.0,,
2013-08-09,102.8,15936869.2534376,0.0077300001867115,138.98353576660156,69.49939727783203,22.386728286743164,40.64537811279297,26.88500022888184,49658.0,54319.0,,
2013-08-16,108.99,15509101.4340578,0.0077100000344216,136.12684631347656,68.58170318603516,22.408348083496094,40.406280517578125,26.71500015258789,71119.0,69111.0,,
2013-08-23,118.51,19489988.3274431,0.0075699998997151,136.7753448486328,69.66292572021484,22.30027198791504,40.08475112915039,26.5049991607666,55195.0,63359.0,,
2013-08-30,138.03,23506130.6962164,0.0076799998059868,134.3373260498047,68.57261657714844,21.774282455444336,38.73264694213867,26.229999542236328,62603.0,75212.0,,
2013-09-06,121.9,21535610.7106147,0.0076100002042949,136.2992401123047,69.89917755126953,22.444374084472656,40.06827163696289,26.975000381469727,60850.0,58464.0,,
2013-09-13,140.66,17861321.1127965,0.0075500002130866,138.99996948242188,70.92591857910156,22.79743003845215,41.0905876159668,27.26499938964844,44834.0,57481.0,,
2013-09-20,133.81,23500268.5294059,0.0074300002306699,140.82406616210938,71.98641204833984,23.02417755126953,42.19534683227539,27.40999984741211,58994.0,66115.0,,
2013-09-27,138.93,22410727.7485481,0.0074900002218782,139.33102416992188,72.05931091308594,22.885915756225582,42.44267654418945,27.100000381469727,46920.0,64406.0,,
2013-10-04,136.82,21042820.0912296,0.0075500002130866,139.3145294189453,72.36005401611328,22.72581672668457,41.63471603393555,26.82999992370605,51940.0,63208.0,,
2013-10-11,140.1,23299405.7916284,0.0075300000607967,140.4446563720703,72.20514678955078,22.8931941986084,42.34375381469727,27.11000061035156,51922.0,65117.0,,
2013-10-18,168.28,32380709.601525,0.0074599999934434,143.8514404296875,74.8662338256836,23.380754470825195,42.953834533691406,27.565000534057617,59661.0,70030.0,,
2013-10-25,197.88,74562499.0692514,0.0074399998411536,145.13821411132812,75.54972839355469,23.50444984436035,42.00572204589844,27.549999237060547,57471.0,80608.0,,
2013-11-01,213.43,31016030.5900458,0.0074900002218782,145.35267639160156,75.46771240234375,23.591777801513672,41.76662826538086,27.98500061035156,45371.0,71947.0,,
2013-11-08,355.0,84025575.9696857,0.007590000052005,146.2435760498047,75.22163391113281,23.68637657165528,41.52754211425781,28.23500061035156,59223.0,106680.0,,
2013-11-15,433.92,109938389.965215,0.007420000154525,148.52023315429688,76.5157699584961,23.715490341186523,43.45675277709961,28.5,60914.0,102176.0,,
2013-11-22,802.0,473974150.5189,0.0073299999348819,149.1471710205078,76.54309844970703,23.74459457397461,43.308349609375,28.38500022888184,76947.0,137706.0,,
2013-11-29,1206.93,359840236.670853,0.0071899998001754,149.3038787841797,78.1288070678711,23.91924095153809,43.03628540039063,28.3700008392334,90084.0,162274.0,,
2013-12-06,845.02,284439322.070076,0.0071899998001754,149.25437927246094,78.37487030029297,23.286148071289062,42.50038146972656,27.920000076293945,72099.0,142973.0,,
2013-12-13,936.77,110334247.080537,0.0070199999026954,146.91995239257812,77.32682037353516,22.78403663635254,42.15412521362305,27.38999938964844,60059.0,121972.0,,
2013-12-20,649.96,131545222.971395,0.0070199999026954,150.5789031982422,79.08094024658203,23.661544799804688,42.41121292114258,28.229999542236328,65083.0,118892.0,,
2013-12-27,803.05,85510204.9207541,0.0069599999114871,152.47816467285156,80.01346588134766,24.11503219604492,43.12554931640625,28.51499938964844,52674.0,110058.0,,
2014-01-03,884.26,161918907.2181,0.0069800000637769,151.68202209472656,79.2089614868164,24.107711791992188,43.05078887939453,28.645000457763672,60980.0,122070.0,,
