Date,USD_OnChain_Volume,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews
2012-02-26,489795.8225,5821.0,10374.0,,
2012-02-27,609935.8175,6735.0,11537.0,,
2012-02-28,621646.0894,6725.0,12245.0,,
2012-02-29,595104.6411,6719.0,12043.0,,
2012-03-01,1160954.764,6811.0,11932.0,,
2012-03-02,1051236.388,7645.0,13076.0,,
2012-03-03,665583.2274,5187.0,9575.0,,
2012-03-04,446400.4917,6591.0,12059.0,,
2012-03-05,517621.0383,6979.0,12553.0,,
2012-03-06,679332.296,6368.0,11618.0,,
2012-03-07,632043.0242,6635.0,11938.0,,
2012-03-08,632341.44,6637.0,12185.0,,
2012-03-09,612102.5923,6502.0,11952.0,,
2012-03-10,470192.947,5370.0,10033.0,,
2012-03-11,501600.7107,5223.0,9876.0,,
2012-03-12,609927.4123,6141.0,11290.0,,
2012-03-13,891087.2381,7395.0,12963.0,,
2012-03-14,950931.8097,6895.0,12218.0,,
2012-03-15,704474.7332,6284.0,11360.0,,
2012-03-16,814140.2524,6935.0,12250.0,,
2012-03-17,500645.3918,6876.0,12429.0,,
2012-03-18,529828.681,6039.0,10952.0,,
2012-03-19,784159.3946,6652.0,11570.0,,
2012-03-20,873378.8582,6834.0,12143.0,,
2012-03-21,872603.0373,7000.0,12485.0,,
2012-03-22,736604.5364,6587.0,12135.0,,
2012-03-23,635702.4898,6156.0,10784.0,,
2012-03-24,524181.9997,6371.0,10955.0,,
2012-03-25,742724.6734,6216.0,10624.0,,
2012-03-26,742634.2212,6619.0,11761.0,,
2012-03-27,719473.6208,6666.0,11792.0,,
2012-03-28,714431.0272,7239.0,12531.0,,
2012-03-29,874838.4916,7518.0,12927.0,,
2012-03-30,676790.7524,6828.0,11737.0,,
2012-03-31,628402.167,6192.0,10981.0,,
2012-04-01,482191.0248,5563.0,9862.0,,
2012-04-02,951019.1916,6472.0,11210.0,,
2012-04-03,822665.2003,7739.0,13314.0,,
2012-04-04,1003628.146,7143.0,12518.0,,
2012-04-05,669644.4557,7028.0,12119.0,,
2012-04-06,1031189.386,6699.0,11820.0,,
2012-04-07,568101.4338,6080.0,,,
2012-04-08,439943.3269,5915.0,10835.0,,
2012-04-09,1740391.62,6617.0,11654.0,,
2012-04-10,1197893.765,8468.0,13537.0,,
2012-04-11,962066.5275,7858.0,14008.0,,
2012-04-12,1188636.75,8290.0,14109.0,,
2012-04-13,1040506.041,7223.0,12315.0,,
2012-04-14,823389.2346,7845.0,13106.0,,
2012-04-15,502712.1171,7371.0,12278.0,,
2012-04-16,1136250.41,8577.0,14672.0,,
2012-04-17,890218.1071,7805.0,13656.0,,
2012-04-18,1003656.126,8580.0,14652.0,,
2012-04-19,1238943.276,7900.0,13400.0,,
2012-04-20,1564026.907,8285.0,14597.0,,
2012-04-21,1064328.231,7201.0,12406.0,,
2012-04-22,908052.6648,6354.0,11365.0,,
2012-04-23,727326.5308,7104.0,12625.0,,
2012-04-24,903934.5748,7660.0,13263.0,,
2012-04-25,1057405.464,7557.0,13544.0,,
2012-04-26,1158867.058,10099.0,14837.0,,
2012-04-27,868905.0133,7195.0,13007.0,,
2012-04-28,718889.9475,7427.0,12431.0,,
2012-04-29,856573.6857,7729.0,12516.0,,
2012-04-30,709339.6627,9413.0,15186.0,,
2012-05-01,904540.757,10208.0,15590.0,,
2012-05-02,1060008.189,9978.0,15556.0,,
2012-05-03,858768.3939,14002.0,17694.0,,
2012-05-04,972245.945,14098.0,17784.0,,
2012-05-05,795303.9703,12998.0,16230.0,,
2012-05-06,1059550.337,11150.0,15256.0,,
2012-05-07,1159371.665,18247.0,20276.0,,
2012-05-08,1171917.879,17719.0,19584.0,,
2012-05-09,1441439.529,17245.0,20110.0,,
2012-05-10,1127318.465,11782.0,16147.0,,
2012-05-11,1386243.605,19061.0,21107.0,,
2012-05-12,933251.3459,18326.0,19032.0,,
2012-05-13,677932.8825,14737.0,17073.0,,
2012-05-14,1122477.126,28349.0,27775.0,,
2012-05-15,1296107.013,22235.0,22549.0,,
2012-05-16,1033398.033,18078.0,20227.0,,
2012-05-17,1153418.841,16935.0,18420.0,,
2012-05-18,1128069.418,24481.0,21855.0,,
2012-05-19,1012393.123,35404.0,26811.0,,
2012-05-20,1214605.537,31460.0,24706.0,,
2012-05-21,1291879.296,31604.0,25443.0,,
2012-05-22,1409396.818,23480.0,22280.0,,
2012-05-23,1245349.211,27432.0,24036.0,,
2012-05-24,881995.3929,26589.0,23103.0,,
2012-05-25,1060558.508,28999.0,24344.0,,
2012-05-26,769451.3417,23279.0,20731.0,,
2012-05-27,1113589.668,26447.0,21644.0,,
2012-05-28,1017767.787,29888.0,24094.0,,
2012-05-29,1290488.765,29816.0,26201.0,,
2012-05-30,1383851.472,25580.0,22959.0,,
2012-05-31,2723269.23,21013.0,22548.0,,
2012-06-01,2487947.236,27069.0,23507.0,,
2012-06-02,918787.8167,12800.0,16162.0,,
2012-06-03,1002416.359,33601.0,26003.0,,
2012-06-04,1818155.427,45938.0,33322.0,,
2012-06-05,1408324.704,44364.0,34403.0,,
2012-06-06,1264208.799,15937.0,19044.0,,
2012-06-07,1636704.386,33203.0,26891.0,,
2012-06-08,1442372.152,23897.0,21927.0,,
2012-06-09,1503956.118,33050.0,25160.0,,
2012-06-10,1130117.166,40721.0,28282.0,,
2012-06-11,1344029.527,32531.0,25883.0,,
2012-06-12,1550226.857,18243.0,17736.0,,
2012-06-13,1496252.527,56794.0,38857.0,,
2012-06-14,1373122.532,61938.0,39968.0,,
2012-06-15,1717724.019,54986.0,37978.0,,
2012-06-16,1711206.547,43282.0,32401.0,,
2012-06-17,1543700.039,43909.0,32557.0,,
2012-06-18,1571388.446,39071.0,31461.0,,
2012-06-19,1458831.232,35962.0,28121.0,,
2012-06-20,2099456.757,32246.0,25366.0,,
2012-06-21,1371241.474,26782.0,23348.0,,
2012-06-22,1856524.959,23565.0,23129.0,,
2012-06-23,1043033.673,22303.0,22952.0,,
2012-06-24,1897711.777,22392.0,22447.0,,
2012-06-25,1689433.199,28713.0,26708.0,,
2012-06-26,2416260.769,30235.0,28849.0,,
2012-06-27,1730353.136,30875.0,30787.0,,
2012-06-28,1541720.632,26522.0,26239.0,,
2012-06-29,1200385.048,22877.0,26456.0,,
2012-06-30,720209.9604,22618.0,25747.0,,
2012-07-01,727573.7669,19276.0,25189.0,,
2012-07-02,1818012.112,25147.0,29159.0,,
2012-07-03,2215891.186,22667.0,26886.0,,
2012-07-04,1676844.557,23164.0,24504.0,,
2012-07-05,1490351.58,21643.0,22014.0,,
2012-07-06,1415221.707,23916.0,23077.0,,
2012-07-07,1133001.129,25615.0,25832.0,,
2012-07-08,1017366.128,20799.0,21939.0,,
2012-07-09,1709349.434,25129.0,25581.0,,
2012-07-10,2096129.598,35080.0,30529.0,,
2012-07-11,1681276.362,31250.0,28013.0,,
2012-07-12,2460830.009,24303.0,27087.0,,
2012-07-13,2943515.113,24556.0,24169.0,,
2012-07-14,2195416.323,22787.0,23902.0,,
2012-07-15,1440224.114,26345.0,24275.0,,
2012-07-16,2442244.085,31379.0,30128.0,,
2012-07-17,4218445.501,35201.0,32645.0,,
2012-07-18,3000925.431,32588.0,27648.0,,
2012-07-19,2154976.451,31035.0,27587.0,,
2012-07-20,2682261.318,36794.0,30410.0,,
2012-07-21,2520538.611,34593.0,29404.0,,
2012-07-22,1929971.618,34860.0,32265.0,,
2012-07-23,2473981.588,32698.0,33404.0,,
2012-07-24,2325958.888,28369.0,28741.0,,
2012-07-25,2472036.59,27327.0,25567.0,,
2012-07-26,2482655.252,30707.0,25129.0,,
2012-07-27,2133871.821,27155.0,26568.0,,
2012-07-28,1533572.115,35230.0,31455.0,,
2012-07-29,2331048.182,34483.0,27777.0,,
2012-07-30,2586588.198,34395.0,29054.0,,
2012-07-31,4740771.345,41507.0,45337.0,,
2012-08-01,3048987.683,30538.0,31895.0,,
2012-08-02,3543746.465,33211.0,32876.0,,
2012-08-03,3106550.067,27780.0,29112.0,,
2012-08-04,1958789.07,29010.0,28146.0,,
2012-08-05,2217500.701,33283.0,29815.0,,
2012-08-06,2615334.454,35400.0,34508.0,,
2012-08-07,2744918.618,29603.0,32321.0,,
2012-08-08,2727350.898,40168.0,39343.0,,
2012-08-09,3506490.979,29942.0,30353.0,,
2012-08-10,2697276.159,28375.0,30415.0,,
2012-08-11,2055264.373,33139.0,30148.0,,
2012-08-12,1894812.142,34636.0,31503.0,,
2012-08-13,3422235.084,48872.0,39310.0,,
2012-08-14,3276924.525,34506.0,33320.0,,
2012-08-15,3166957.582,52969.0,37533.0,,
2012-08-16,4159349.947,46477.0,47583.0,,
2012-08-17,4641978.846,40554.0,44100.0,,
2012-08-18,4509314.003,37162.0,40251.0,,
2012-08-19,13229698.78,36951.0,34644.0,,
2012-08-20,7237089.606,35837.0,33907.0,,
2012-08-21,4414661.093,42415.0,41676.0,,
2012-08-22,4701384.429,37874.0,38616.0,,
2012-08-23,3824176.384,31818.0,35374.0,,
2012-08-24,3149881.682,32275.0,35254.0,,
2012-08-25,2340296.84,33439.0,29497.0,,
2012-08-26,2344347.897,29520.0,27899.0,,
2012-08-27,4337930.34,33096.0,31081.0,,
2012-08-28,3064124.051,29838.0,31789.0,,
2012-08-29,3245940.108,34209.0,32397.0,,
2012-08-30,2898853.618,33914.0,28480.0,,
2012-08-31,5311728.576,40624.0,39334.0,,
2012-09-01,2416122.221,40774.0,36448.0,,
2012-09-02,2034950.774,33588.0,28751.0,,
2012-09-03,2093857.542,38238.0,27685.0,,
2012-09-04,3463332.646,39946.0,33419.0,,
2012-09-05,3760336.449,41135.0,34684.0,,
2012-09-06,3528845.293,42790.0,37914.0,,
2012-09-07,2870689.592,33483.0,33314.0,,
2012-09-08,2932258.386,31173.0,27940.0,,
2012-09-09,6187282.407,31464.0,32968.0,,
2012-09-10,5888940.165,33632.0,30504.0,,
2012-09-11,4570541.512,38225.0,36736.0,,
2012-09-12,3763888.146,28096.0,28684.0,,
2012-09-13,4016324.262,29025.0,27581.0,,
2012-09-14,3268513.752,36118.0,31170.0,,
2012-09-15,2875936.66,27248.0,24938.0,,
2012-09-16,4062643.123,28415.0,25556.0,,
2012-09-17,4530462.098,24446.0,26455.0,,
2012-09-18,3800480.688,32821.0,32392.0,,
2012-09-19,4202503.87,32231.0,34730.0,,
2012-09-20,4754769.34,31282.0,37342.0,,
2012-09-21,7679920.328,30347.0,29568.0,,
2012-09-22,2955430.01,22014.0,,,
2012-09-23,2153967.596,27999.0,23802.0,,
2012-09-24,4533834.316,29190.0,26882.0,,
2012-09-25,3760056.162,24177.0,34082.0,,
2012-09-26,3332107.817,32413.0,36372.0,,
2012-09-27,4124401.112,28347.0,31699.0,,
2012-09-28,4385603.571,32768.0,36637.0,,
2012-09-29,3894740.721,23992.0,27182.0,,
2012-09-30,3084757.702,20668.0,25258.0,,
2012-10-01,3912908.397,24727.0,30827.0,,
2012-10-02,4956439.908,32878.0,38050.0,,
2012-10-03,4154748.081,26669.0,33564.0,,
2012-10-04,3998190.257,31955.0,36409.0,,
2012-10-05,4703796.044,37031.0,35733.0,,
2012-10-06,2317835.174,32672.0,31354.0,,
2012-10-07,3244900.8,34726.0,33223.0,,
2012-10-08,4124002.54,38211.0,38115.0,,
2012-10-09,3354439.371,35450.0,38387.0,,
2012-10-10,2946162.487,31226.0,35957.0,,
2012-10-11,3006769.454,27684.0,31805.0,,
2012-10-12,3083356.537,28693.0,35240.0,,
2012-10-13,2125755.161,33090.0,29748.0,,
2012-10-14,2203226.88,27414.0,30286.0,,
2012-10-15,2965255.937,30998.0,33578.0,,
2012-10-16,4263766.673,34533.0,31821.0,,
2012-10-17,3374383.998,31813.0,34926.0,,
2012-10-18,3388915.943,28257.0,34499.0,,
2012-10-19,2650504.424,25096.0,29062.0,,
2012-10-20,4202322.912,30699.0,32674.0,,
2012-10-21,2918664.919,40833.0,31467.0,,
2012-10-22,3378166.816,43154.0,33118.0,,
2012-10-23,4870727.671,32031.0,30902.0,,
2012-10-24,4182431.053,32194.0,32550.0,,
2012-10-25,5013844.081,26998.0,28710.0,,
2012-10-26,6249068.637,21927.0,27826.0,,
2012-10-27,3325377.269,16313.0,22005.0,,
2012-10-28,1962502.25,17965.0,21241.0,,
2012-10-29,2523288.833,21500.0,22575.0,,
2012-10-30,5497632.315,31058.0,27715.0,,
2012-10-31,4313639.87,27444.0,25607.0,,
2012-11-01,3834459.555,23638.0,23851.0,,
2012-11-02,3608268.194,28990.0,26334.0,,
2012-11-03,2316678.4,23899.0,25558.0,,
2012-11-04,2178694.661,24304.0,22730.0,,
2012-11-05,3092646.618,32184.0,28848.0,,
2012-11-06,5256169.982,31986.0,31444.0,,
2012-11-07,3607722.834,36480.0,33072.0,,
2012-11-08,2682007.594,32415.0,29633.0,,
2012-11-09,2797683.439,25157.0,28298.0,,
2012-11-10,1786099.549,27109.0,23652.0,,
2012-11-11,1734088.437,23555.0,24277.0,,
2012-11-12,1659248.953,23903.0,23693.0,,
2012-11-13,2287721.163,27131.0,25520.0,,
2012-11-14,2066803.295,29901.0,28340.0,,
2012-11-15,3201556.934,37604.0,35026.0,,
2012-11-16,5338910.231,39446.0,36029.0,,
2012-11-17,3252624.599,32538.0,44133.0,,
2012-11-18,2957708.86,34136.0,33322.0,,
2012-11-19,3826454.626,36772.0,33235.0,,
2012-11-20,4122047.713,37009.0,34778.0,,
2012-11-21,2998606.717,39066.0,33493.0,,
2012-11-22,2942355.313,30900.0,32289.0,,
2012-11-23,2455812.907,32347.0,26228.0,,
2012-11-24,2718163.336,29718.0,28021.0,,
2012-11-25,2406579.67,36736.0,27861.0,,
2012-11-26,3091856.032,35898.0,31791.0,,
2012-11-27,3986116.681,27632.0,30416.0,,
2012-11-28,3645154.318,37256.0,34110.0,,
2012-11-29,3280644.801,37423.0,31421.0,,
2012-11-30,2848242.874,29758.0,28996.0,,
2012-12-01,3563583.267,33492.0,26710.0,,
2012-12-02,2429656.112,20606.0,21747.0,,
2012-12-03,3894338.106,21659.0,23875.0,,
2012-12-04,3778651.566,32356.0,28801.0,,
2012-12-05,4461527.158,33744.0,31337.0,,
2012-12-06,6083939.993,37163.0,30658.0,,
2012-12-07,4037863.602,32145.0,30025.0,,
2012-12-08,2779400.018,33174.0,29769.0,,
2012-12-09,3160161.492,32059.0,28424.0,,
2012-12-10,4456340.003,36221.0,26226.0,,
2012-12-11,4962399.59,36779.0,29038.0,,
2012-12-12,5321192.181,36736.0,31539.0,,
2012-12-13,6002929.233,42515.0,34817.0,,
2012-12-14,4228348.101,39014.0,32210.0,,
2012-12-15,2388310.78,32365.0,,,
2012-12-16,2071483.433,35476.0,28686.0,,
2012-12-17,3403130.023,41040.0,33323.0,,
2012-12-18,4246606.967,49812.0,39283.0,,
2012-12-19,3528723.718,44765.0,34067.0,,
2012-12-20,2788973.651,35922.0,29958.0,,
2012-12-21,3508457.115,44580.0,35121.0,,
2012-12-22,2490451.72,51258.0,43835.0,,
2012-12-23,2115116.67,36738.0,29746.0,,
2012-12-24,4031607.477,36111.0,28575.0,,
2012-12-25,2173569.315,28743.0,24658.0,,
2012-12-26,2984980.756,36586.0,24736.0,,
2012-12-27,3042886.9,43787.0,27831.0,,
2012-12-28,3150928.593,47105.0,33348.0,,
2012-12-29,2905456.825,38110.0,,,
2012-12-30,2447876.865,45447.0,36923.0,,
2012-12-31,3964003.582,30064.0,27480.0,,
2013-01-01,3147543.197,31896.0,28598.0,,
2013-01-02,4504120.845,39433.0,34292.0,,
2013-01-03,3440188.995,42309.0,40002.0,,
2013-01-04,4183737.865,48589.0,36915.0,,
2013-01-05,2748429.543,39596.0,41729.0,,
2013-01-06,2315982.539,33026.0,32347.0,,
2013-01-07,2813060.938,40288.0,39429.0,,
2013-01-08,4470162.754,38624.0,38444.0,,
2013-01-09,3723599.159,43190.0,40874.0,,
2013-01-10,4005278.271,52539.0,44686.0,,
2013-01-11,3837367.287,52749.0,47149.0,,
2013-01-12,2846136.546,45671.0,36943.0,,
2013-01-13,3068670.793,49441.0,40542.0,,
2013-01-14,3163708.913,44560.0,33866.0,,
2013-01-15,4676128.541,45022.0,46471.0,,
2013-01-16,4533463.481,53629.0,45758.0,,
2013-01-17,4694768.664,48100.0,42864.0,,
2013-01-18,4660661.62,49139.0,43006.0,,
2013-01-19,3205049.271,56170.0,37727.0,,
2013-01-20,3097011.212,41371.0,35085.0,,
2013-01-21,4418285.352,40441.0,33381.0,,
2013-01-22,6762169.565,43752.0,38013.0,,
2013-01-23,9460039.176,46678.0,36638.0,,
2013-01-24,8413903.552,46221.0,39848.0,,
2013-01-25,7889949.926,48511.0,38998.0,,
2013-01-26,5414990.701,52366.0,41077.0,,
2013-01-27,6237419.324,55413.0,40829.0,,
2013-01-28,7710023.533,52180.0,41953.0,,
2013-01-29,12740618.0,51703.0,41048.0,,
2013-01-30,9874531.071,41219.0,34666.0,,
2013-01-31,11146245.92,51633.0,37431.0,,
2013-02-01,10139244.71,59382.0,49764.0,,
2013-02-02,7187712.231,54465.0,42923.0,,
2013-02-03,5793496.258,61164.0,43416.0,,
2013-02-04,5880058.193,55005.0,42775.0,,
2013-02-05,8387390.402,53420.0,47429.0,,
2013-02-06,7796247.712,42555.0,41276.0,,
2013-02-07,7071220.356,61237.0,44492.0,,
2013-02-08,6338076.523,60921.0,44976.0,,
2013-02-09,5865202.849,57750.0,42569.0,,
2013-02-10,4780495.078,56443.0,45056.0,,
2013-02-11,5943730.665,57594.0,39656.0,,
2013-02-12,8826126.276,58551.0,40824.0,,
2013-02-13,8044500.239,59090.0,40623.0,,
2013-02-14,8512360.822,50928.0,38823.0,,
2013-02-15,8592939.38,55647.0,38769.0,,
2013-02-16,6259792.262,51433.0,37997.0,,
2013-02-17,7717316.988,49635.0,36995.0,,
2013-02-18,7646977.183,50374.0,38461.0,,
2013-02-19,8199600.196,54519.0,39820.0,,
2013-02-20,10090733.34,59748.0,39704.0,,
2013-02-21,8578368.877,55916.0,41331.0,,
2013-02-22,10131873.14,62171.0,43738.0,,
2013-02-23,9807361.091,57886.0,41790.0,,
2013-02-24,9869437.608,57164.0,42055.0,,
2013-02-25,11846605.0,67144.0,44281.0,,
2013-02-26,9923408.742,63438.0,46081.0,,
2013-02-27,8976214.848,60949.0,42868.0,,
2013-02-28,12936089.05,63021.0,46076.0,,
2013-03-01,9654317.55,64535.0,49555.0,,
2013-03-02,9160939.28,55825.0,38118.0,,
2013-03-03,5271173.977,54459.0,35819.0,,
2013-03-04,11675055.16,64044.0,41993.0,,
2013-03-05,11927470.12,56868.0,45962.0,,
2013-03-06,19081274.21,62760.0,53581.0,,
2013-03-07,16399668.34,66770.0,50988.0,,
2013-03-08,10922783.56,55857.0,45918.0,,
2013-03-09,8915134.077,55546.0,41221.0,,
2013-03-10,9528877.482,73844.0,46473.0,,
2013-03-11,10672432.33,59289.0,41067.0,,
2013-03-12,15280493.58,48484.0,44677.0,,
2013-03-13,14174861.07,56690.0,51534.0,,
2013-03-14,12870446.91,58069.0,47665.0,,
2013-03-15,12840375.29,62776.0,51708.0,,
2013-03-16,8217603.023,34187.0,40333.0,,
2013-03-17,7725178.083,35348.0,41231.0,,
2013-03-18,11763367.86,43485.0,46404.0,,
2013-03-19,18743437.91,46108.0,52413.0,,
2013-03-20,18591990.08,46276.0,49801.0,,
2013-03-21,25495028.91,55564.0,52089.0,,
2013-03-22,21781825.38,60584.0,58133.0,,
2013-03-23,17212923.9,52914.0,50305.0,,
2013-03-24,12707910.03,51335.0,57217.0,,
2013-03-25,24754704.6,48993.0,52660.0,,
2013-03-26,20391880.63,49061.0,58296.0,,
2013-03-27,22437948.42,53207.0,58532.0,,
2013-03-28,32555115.47,60989.0,65989.0,,
2013-03-29,27287140.43,62259.0,66780.0,,
2013-03-30,20775826.02,59196.0,60965.0,,
2013-03-31,14592672.35,43986.0,48515.0,,
2013-04-01,28568627.11,52770.0,57955.0,,
2013-04-02,42571232.94,63276.0,72700.0,,
2013-04-03,56765752.05,63941.0,87142.0,,
2013-04-04,39009663.9,66892.0,86454.0,,
2013-04-05,35524194.73,61373.0,84264.0,,
2013-04-06,28360358.26,51718.0,63661.0,,
2013-04-07,26995427.97,63541.0,62954.0,,
2013-04-08,59180982.52,61680.0,94011.0,,
2013-04-09,86872978.89,66979.0,91121.0,,
2013-04-10,138536986.0,63881.0,106348.0,,
2013-04-11,96431386.74,68407.0,96628.0,,
2013-04-12,57698469.57,58690.0,81347.0,,
2013-04-13,28158775.77,53517.0,68259.0,,
2013-04-14,20480491.37,55471.0,57893.0,,
2013-04-15,32239647.27,54496.0,84240.0,,
2013-04-16,36897674.79,67785.0,81694.0,,
2013-04-17,24266568.96,56706.0,86804.0,,
2013-04-18,23973587.38,46631.0,66435.0,,
2013-04-19,26871098.8,59528.0,86659.0,,
2013-04-20,21863000.59,48302.0,62602.0,,
2013-04-21,22176330.93,44224.0,58843.0,,
2013-04-22,20874218.56,47194.0,78066.0,,
2013-04-23,24914192.36,61668.0,78421.0,,
2013-04-24,40114557.77,65023.0,81580.0,,
2013-04-25,46028218.17,62566.0,76058.0,,
2013-04-26,34790679.91,55264.0,72592.0,,
2013-04-27,34771447.63,44369.0,65463.0,,
2013-04-28,17955087.56,41879.0,104608.0,,
2013-04-29,49332354.04,51776.0,73560.0,,
2013-04-30,33042882.98,47599.0,58629.0,,
2013-05-01,41742164.01,55327.0,67962.0,,
2013-05-02,38699867.31,55429.0,65415.0,,
2013-05-03,33276879.87,51180.0,64825.0,,
2013-05-04,18759073.15,50493.0,,,
2013-05-05,22906377.14,50332.0,57862.0,,
2013-05-06,36472732.25,53340.0,69183.0,,
2013-05-07,49746762.56,56735.0,94788.0,,
2013-05-08,38427301.49,50439.0,87495.0,,
2013-05-09,20597160.85,66774.0,69602.0,,
2013-05-10,25122024.53,67881.0,71443.0,,
2013-05-11,26547866.5,73402.0,66176.0,,
2013-05-12,34487421.95,65428.0,58799.0,,
2013-05-13,37719731.59,60998.0,69374.0,,
2013-05-14,31242269.82,66470.0,69012.0,,
2013-05-15,30012376.39,64171.0,68388.0,,
2013-05-16,26500939.87,61158.0,68536.0,,
2013-05-17,28978977.02,58731.0,61929.0,,
2013-05-18,23212536.8,52215.0,55552.0,,
2013-05-19,16608941.78,47820.0,51697.0,,
2013-05-20,17553401.66,48821.0,57600.0,,
2013-05-21,23413718.84,53942.0,67890.0,,
2013-05-22,19881349.33,51990.0,61102.0,,
2013-05-23,21005494.57,59789.0,68378.0,,
2013-05-24,29787153.35,55401.0,68107.0,,
2013-05-25,27941855.97,51280.0,53317.0,,
2013-05-26,10298726.74,40722.0,53395.0,,
2013-05-27,23553265.96,52758.0,59658.0,,
2013-05-28,26008344.7,57070.0,61517.0,,
2013-05-29,26668241.42,55060.0,64923.0,,
2013-05-30,28801875.22,57426.0,63472.0,,
2013-05-31,17736377.88,54346.0,61670.0,,
2013-06-01,14773291.61,54311.0,55356.0,,
2013-06-02,19558760.67,49947.0,51180.0,,
2013-06-03,34314504.48,55874.0,63443.0,,
2013-06-04,25633677.25,57622.0,64541.0,,
2013-06-05,22266326.06,56560.0,65079.0,,
2013-06-06,25643113.11,54638.0,60676.0,,
2013-06-07,27631739.59,52188.0,59933.0,,
2013-06-08,16298459.15,48218.0,47541.0,,
2013-06-09,28246005.54,44471.0,45478.0,,
2013-06-10,17884305.08,45000.0,50635.0,,
2013-06-11,18306244.09,49663.0,56360.0,,
2013-06-12,20600672.55,45907.0,52892.0,,
2013-06-13,18005988.17,43193.0,55259.0,,
2013-06-14,21746458.5,50172.0,63694.0,,
2013-06-15,12809019.42,35826.0,43528.0,,
2013-06-16,14081327.15,42966.0,39659.0,,
2013-06-17,15166943.19,45943.0,47538.0,,
2013-06-18,17821512.11,46017.0,51399.0,,
2013-06-19,15169424.78,47031.0,57558.0,,
2013-06-20,19205666.13,52515.0,54098.0,,
2013-06-21,22223940.2,47027.0,55870.0,,
2013-06-22,14097403.44,44594.0,47672.0,,
2013-06-23,13794566.99,38507.0,40871.0,,
2013-06-24,20120327.29,44245.0,52722.0,,
2013-06-25,16211830.59,44629.0,50043.0,,
2013-06-26,17619939.66,45627.0,54144.0,,
2013-06-27,15700972.17,46128.0,50989.0,,
2013-06-28,20181807.97,49552.0,56602.0,,
2013-06-29,12221304.29,36545.0,50788.0,,
2013-06-30,11538317.42,30953.0,41358.0,,
2013-07-01,28614923.47,39128.0,56374.0,,
2013-07-02,18873173.3,39650.0,51868.0,,
2013-07-03,27872927.95,35531.0,55754.0,,
2013-07-04,29170884.38,35292.0,50059.0,,
2013-07-05,27315081.33,37037.0,50395.0,,
2013-07-06,15317566.0,33372.0,42492.0,,
2013-07-07,11116344.29,30356.0,38512.0,,
2013-07-08,17207628.94,39629.0,52297.0,,
2013-07-09,29408339.59,40832.0,55509.0,,
2013-07-10,23667763.91,39238.0,54321.0,,
2013-07-11,24174838.68,43434.0,61548.0,,
2013-07-12,25353409.49,48260.0,66681.0,,
2013-07-13,28714852.13,37970.0,50760.0,,
2013-07-14,14638249.54,34933.0,38901.0,,
2013-07-15,16719767.82,36754.0,49774.0,,
2013-07-16,26104344.76,39392.0,55925.0,,
2013-07-17,38028076.66,40643.0,53170.0,,
2013-07-18,45562008.06,41170.0,52109.0,,
2013-07-19,17127338.12,36759.0,50353.0,,
2013-07-20,15815772.75,33702.0,42223.0,,
2013-07-21,14537429.87,35456.0,42370.0,,
2013-07-22,20918660.23,39979.0,50290.0,,
2013-07-23,30784945.29,38432.0,53996.0,,
2013-07-24,22809377.44,42361.0,54327.0,,
2013-07-25,19284298.44,42530.0,54353.0,,
2013-07-26,24142953.77,36622.0,51523.0,,
2013-07-27,12125392.58,37643.0,41923.0,,
2013-07-28,13146639.85,37302.0,40133.0,,
2013-07-29,19512270.07,41812.0,56108.0,,
2013-07-30,22946719.51,42133.0,58704.0,,
2013-07-31,27060972.52,49524.0,66141.0,,
2013-08-01,26303015.53,50904.0,103351.0,,
2013-08-02,20028291.03,51681.0,64646.0,,
2013-08-03,24263377.32,45746.0,49767.0,,
2013-08-04,15038161.56,42946.0,46551.0,,
2013-08-05,24632790.91,51001.0,62137.0,,
2013-08-06,16981470.33,54369.0,61187.0,,
2013-08-07,20576008.02,57606.0,64954.0,,
2013-08-08,19763768.0,58022.0,60891.0,,
2013-08-09,15936869.25,49658.0,54319.0,,
2013-08-10,14149289.95,51695.0,51094.0,,
2013-08-11,13620398.14,38422.0,43353.0,,
2013-08-12,28236353.06,50228.0,88571.0,,
2013-08-13,37139674.51,53080.0,61005.0,,
2013-08-14,26932215.91,51660.0,64243.0,,
2013-08-15,32967747.53,58129.0,64588.0,,
2013-08-16,15509101.43,71119.0,69111.0,,
2013-08-17,11567741.55,56546.0,51598.0,,
2013-08-18,10721386.2,56397.0,47444.0,,
2013-08-19,25510730.12,71314.0,69236.0,,
2013-08-20,28188708.57,63228.0,67419.0,,
2013-08-21,26631938.83,60531.0,69302.0,,
2013-08-22,20242259.49,66812.0,72393.0,,
2013-08-23,19489988.33,55195.0,63359.0,,
2013-08-24,15468037.87,51817.0,52996.0,,
2013-08-25,11580051.47,44447.0,48353.0,,
2013-08-26,20764666.36,56093.0,62217.0,,
2013-08-27,24504798.6,62187.0,72059.0,,
2013-08-28,25946328.05,64747.0,73597.0,,
2013-08-29,27764452.11,58992.0,65094.0,,
2013-08-30,23506130.7,62603.0,75212.0,,
2013-08-31,19664985.83,47505.0,77866.0,,
2013-09-01,19979295.03,46598.0,47233.0,,
2013-09-02,23438479.98,51266.0,52321.0,,
2013-09-03,29670308.82,52163.0,57454.0,,
2013-09-04,24239284.92,52979.0,62447.0,,
2013-09-05,22083379.92,60730.0,59898.0,,
2013-09-06,21535610.71,60850.0,58464.0,,
