Date,BTC_Search,BTC_USD,Mining_Difficulty,USD_OnChain_Volume,M2_Liquidity,EUR_USD,JPY_USD,JPY_EUR,SPY,QQQ,EXSA,JPXN,IWDA,GLD,SLV,TLT,BND,Nr_Transactions,Nr_Addresses,BTC_PageViews,Crypto_PageViews,BTC_Supply
2014-10-22,,378.93,35002482026.1332,82100571.104676,,1.2714719772338867,0.0093439603224396,0.0073500000871717,162.03814697265625,89.12224578857422,24.67542266845703,40.03519821166992,31.625,119.33999633789062,16.459999084472656,94.78658294677734,63.34249877929688,79987.0,171493.0,,,13413475.0
2014-10-23,,355.78,35985640265.0762,60421634.4373758,,1.2641425132751465,0.0093328850343823,0.0073799998499453,163.92176818847656,90.4631805419922,24.8106746673584,40.33614349365234,31.7549991607666,118.5199966430664,16.5,93.946044921875,63.15133285522461,80638.0,164169.0,,,13417250.0
2014-10-24,,355.1,35985640265.0762,61860909.7287385,,1.2654062509536743,0.0092454766854643,0.007309999782592,165.1831512451172,91.20303344726562,24.73553276062012,40.20240020751953,31.70499992370605,118.3499984741211,16.5,94.0403060913086,63.204864501953125,77906.0,158148.0,,,13421225.0
2014-10-25,,346.72,35985640265.0762,40956799.0258484,,,,,,,,,,,,,,72515.0,185238.0,,,13425100.0
2014-10-26,,348.67,35985640265.0762,34138342.1590539,,,,,,,,,,,,,,70762.0,184703.0,,,13428225.0
2014-10-27,,350.09,35985640265.0762,47097910.3311906,11516.3,1.2676681280136108,0.0092419730499386,0.0072900000959634,164.95611572265625,91.26774597167967,24.547691345214844,40.43646240234375,31.565000534057617,118.05999755859376,16.420000076293945,94.2131118774414,63.18191909790039,83977.0,189730.0,,,13432200.0
2014-10-28,,351.06,35985640265.0762,47550919.6628534,,1.270147681236267,0.0092727392911911,0.0073000001721084,166.84820556640625,92.64567565917967,24.79564094543457,40.53678512573242,31.7549991607666,118.0999984741211,16.489999771118164,93.62403106689452,63.1436882019043,87980.0,174018.0,,,13435650.0
2014-10-29,,335.12,35985640265.0762,58705637.4432356,,1.273836612701416,0.0092496667057275,0.0072599998675286,166.595947265625,92.30353546142578,24.833213806152344,40.77922058105469,31.875,116.41000366210938,16.3799991607666,93.83612060546876,63.03667068481445,93667.0,174417.0,,,13439525.0
2014-10-30,,344.86,35985640265.0762,52549546.4314078,,1.2632802724838257,0.0091872923076152,0.0072699999436736,167.6638641357422,92.49772644042967,25.01354217529297,41.12196731567383,32.244998931884766,115.19000244140624,15.81999969482422,93.91465759277344,63.08251953125,92622.0,176402.0,,,13443775.0
2014-10-31,,337.87,35985640265.0762,46581876.0046489,,1.2613362073898315,0.0091564189642667,0.0072599998675286,169.58119201660156,93.77395629882812,25.464374542236328,43.119964599609375,32.91999816894531,112.66000366210938,15.5,93.6711654663086,62.97544097900391,85703.0,170099.0,,,13448475.0
2014-11-01,3,325.43,35985640265.0762,38414713.894721,,,,,,,,,,,,,,69591.0,143835.0,,,13452450.0
2014-11-02,,322.55,35985640265.0762,30935284.9291146,,,,,,,,,,,,,,77170.0,237620.0,,,13456325.0
2014-11-03,,324.24,35985640265.0762,46924521.2075091,11565.7,1.250312566757202,0.0088620269671082,0.0070899999700486,169.67369079589844,94.05137634277344,25.24647331237793,43.479434967041016,33.0,112.1500015258789,15.479999542236328,93.67115020751952,62.94712066650391,90351.0,173647.0,,,13460550.0
2014-11-04,,327.96,35985640265.0762,75568721.6549817,,1.2495938539505005,0.008799098432064,0.0070400000549852,169.08502197265625,93.73694610595705,24.9609489440918,42.4846076965332,32.540000915527344,112.22000122070312,15.359999656677246,93.9625015258789,62.931785583496094,87617.0,172105.0,,,13464600.0
2014-11-05,,338.01,39603666252.4184,63901543.1404608,,1.255256414413452,0.0088121248409152,0.0070199999026954,170.15301513671875,93.7462158203125,25.38923072814941,42.21710586547852,32.959999084472656,109.79000091552734,14.65999984741211,93.82861328125,63.00843048095703,89460.0,171281.0,,,13468050.0
2014-11-06,,347.67,39603666252.4184,60953084.8843622,,1.2480031251907349,0.0087218172848224,0.0069900001399219,170.83421325683594,94.04212188720705,25.411779403686523,41.64863967895508,33.165000915527344,109.87999725341795,14.81999969482422,93.22230529785156,62.86283493041992,93387.0,175366.0,,,13471875.0
